vid,name
蛋白电泳,蛋白电泳
抗乙型脑炎病毒抗体（EPBV-AB),抗乙型脑炎病毒抗体（EPBV-AB)
免疫电泳,免疫电泳
C肽（C-PR）,C肽（C-PR）
抗SS-B(La)抗体,抗SS-B(La)抗体
血流变学检查,血流变学检查
血清胆固醇,血清胆固醇
过氧化酶染色,过氧化酶染色
反应时,反应时
血清超敏促甲状腺激素测定,血清超敏促甲状腺激素测定
心包积液检查,心包积液检查
结核杆菌血清学检查（anti-TB）,结核杆菌血清学检查（anti-TB）
尿肌红蛋白,尿肌红蛋白
血清腺苷脱氨酶,血清腺苷脱氨酶
基因诊断技术检测梅毒螺旋体,基因诊断技术检测梅毒螺旋体
ASO试验,ASO试验
威廉征,威廉征
全血黏度,全血黏度
血清单胺氧化酶（MAO）,血清单胺氧化酶（MAO）
血浆凝血酶原片段1+2检测,血浆凝血酶原片段1+2检测
食管造影,食管造影
弓弦试验,弓弦试验
血浆纤溶酶―抗纤溶酶复合物测定,血浆纤溶酶―抗纤溶酶复合物测定
内分泌功能试验,内分泌功能试验
糖链抗原242,糖链抗原242
阿司匹林耐量试验,阿司匹林耐量试验
马尿酸钠水解试验,马尿酸钠水解试验
肘直线检查,肘直线检查
男性性功能测试全面测试,男性性功能测试全面测试
感染免疫检测,感染免疫检测
安体舒通试验,安体舒通试验
细菌鉴定的酶类试验,细菌鉴定的酶类试验
黄体酮试验,黄体酮试验
血清肌红蛋白,血清肌红蛋白
菊糖发酵试验,菊糖发酵试验
温度与出汗,温度与出汗
四步触诊法,四步触诊法
异常凝血酶原（APT）,异常凝血酶原（APT）
HPV检查,HPV检查
椭圆形红细胞,椭圆形红细胞
血常规,血常规
两点辨别感觉,两点辨别感觉
Rh血型鉴定,Rh血型鉴定
快速血浆反应素试验,快速血浆反应素试验
维生素,维生素
体液免疫检测法,体液免疫检测法
丙型肝炎RNA,丙型肝炎RNA
肾小球滤过分数(GFF),肾小球滤过分数(GFF)
对氨马尿酸合成试验,对氨马尿酸合成试验
儿童骨科检查,儿童骨科检查
简易凝血酶生成试验,简易凝血酶生成试验
厌氧菌的分离与鉴定,厌氧菌的分离与鉴定
身高预测,身高预测
因子VIII/因子IX促凝活性,因子VIII/因子IX促凝活性
"总胆红素（TBIL,STB）","总胆红素（TBIL,STB）"
尿戊糖,尿戊糖
血清蛋白电泳,血清蛋白电泳
血清蛋白结合碘,血清蛋白结合碘
伤寒胶乳凝集试验,伤寒胶乳凝集试验
苷-鹅脱氧胆酸,苷-鹅脱氧胆酸
生理盐水皮肤试验,生理盐水皮肤试验
血清补体C7含量,血清补体C7含量
葡萄糖氧化酶电极膜法,葡萄糖氧化酶电极膜法
神经元特异性烯醇化酶,神经元特异性烯醇化酶
皮肤定位觉,皮肤定位觉
腹腔脏器的叩诊,腹腔脏器的叩诊
屈光检查,屈光检查
血尿酸,血尿酸
乙型肝炎核心抗体,乙型肝炎核心抗体
大隐静脉瓣膜功能试验,大隐静脉瓣膜功能试验
骨髓有核细胞计数,骨髓有核细胞计数
C3肾炎因子(C3Nef),C3肾炎因子(C3Nef)
促甲状腺激素兴奋显像,促甲状腺激素兴奋显像
肿瘤标志物检测,肿瘤标志物检测
血小板第3因子有效性测定,血小板第3因子有效性测定
Kveim试验,Kveim试验
抗流行性出血热IgM抗体,抗流行性出血热IgM抗体
血清冷球蛋白,血清冷球蛋白
血清卵磷脂-胆固醇酰基转移酶,血清卵磷脂-胆固醇酰基转移酶
收缩压,收缩压
腰背部检查,腰背部检查
β-半乳糖苷酶试验,β-半乳糖苷酶试验
脑脊液梅毒血清补体结合反应,脑脊液梅毒血清补体结合反应
胃肠道CT检查,胃肠道CT检查
全血砷（As）,全血砷（As）
胸腔积液临床化学检查,胸腔积液临床化学检查
抗心磷脂抗体（ACA）,抗心磷脂抗体（ACA）
植物血凝素试验,植物血凝素试验
抗精子抗体,抗精子抗体
血液分析仪检查,血液分析仪检查
普拉特试验,普拉特试验
布拉加尔征,布拉加尔征
双色法试验,双色法试验
血清支链氨基酸/芳香族氨基酸比值,血清支链氨基酸/芳香族氨基酸比值
肠道真菌病检测,肠道真菌病检测
髋膝屈曲试验,髋膝屈曲试验
婴幼儿测量身长,婴幼儿测量身长
体位,体位
循环免疫复合物（CIC),循环免疫复合物（CIC)
血清冷球蛋白（CG）,血清冷球蛋白（CG）
胰凝乳蛋白酶,胰凝乳蛋白酶
超氧化物歧化酶（SOD）,超氧化物歧化酶（SOD）
肿瘤基因P53抗体（P53-AB）,肿瘤基因P53抗体（P53-AB）
胱氨酸,胱氨酸
血清肌酸激酶同工酶,血清肌酸激酶同工酶
脑血流测定,脑血流测定
巴彬斯基征,巴彬斯基征
血清载脂蛋白测定,血清载脂蛋白测定
乳糜尿,乳糜尿
间接免疫荧光试验,间接免疫荧光试验
纤溶酶,纤溶酶
葡萄糖胰岛素释放试验,葡萄糖胰岛素释放试验
最大胃液分泌量,最大胃液分泌量
甲状腺静态显像,甲状腺静态显像
血清钴（Co）,血清钴（Co）
尿液透明度（UCI）,尿液透明度（UCI）
耳的一般检查法,耳的一般检查法
毛果芸香碱出汗试验,毛果芸香碱出汗试验
部分凝血活酶活性时间,部分凝血活酶活性时间
精子活动率,精子活动率
全血铁,全血铁
腹部叩诊,腹部叩诊
胸腔积液肿瘤细胞学检查,胸腔积液肿瘤细胞学检查
SST受体显像,SST受体显像
结肠造影,结肠造影
胸部疾病体征检查,胸部疾病体征检查
蝰蛇毒磷脂凝固时间,蝰蛇毒磷脂凝固时间
坠落试验,坠落试验
旋前圆肌和旋前方肌肌力试验,旋前圆肌和旋前方肌肌力试验
抗溶血性链球菌“O”试验,抗溶血性链球菌“O”试验
前臂屈肌紧张试验,前臂屈肌紧张试验
胸腔积液一般性状检查,胸腔积液一般性状检查
血清总补体,血清总补体
膀胱叩诊,膀胱叩诊
儿童肺功能检查,儿童肺功能检查
腹部外形触诊,腹部外形触诊
平均血小板体积(MPV),平均血小板体积(MPV)
痰液的一般性状检查,痰液的一般性状检查
凝血酶原时间（PT）,凝血酶原时间（PT）
缩胆囊素,缩胆囊素
血块收缩试验,血块收缩试验
卵磷脂小体,卵磷脂小体
抗SS-A(Ro)抗体,抗SS-A(Ro)抗体
眼底镜检查法,眼底镜检查法
睡眠试验,睡眠试验
脑脊液载脂蛋白A1，B100，CⅡ，CⅢ，E,脑脊液载脂蛋白A1，B100，CⅡ，CⅢ，E
尿肌酸,尿肌酸
尿铬（Cr）,尿铬（Cr）
肿瘤声学造影,肿瘤声学造影
血清γ-谷氨酰转肽酶同工酶,血清γ-谷氨酰转肽酶同工酶
舌下神经检查,舌下神经检查
浆细胞,浆细胞
眼底接触镜,眼底接触镜
身体质量指数,身体质量指数
血清γ-谷氨酰转肽酶,血清γ-谷氨酰转肽酶
封闭抗体检查,封闭抗体检查
腺病毒抗体,腺病毒抗体
抗角蛋白抗体(AKA),抗角蛋白抗体(AKA)
粪中脂肪,粪中脂肪
直肠-肛门运动功能测定,直肠-肛门运动功能测定
经皮经肝胆道引流术,经皮经肝胆道引流术
指鼻试验,指鼻试验
不稳定血红蛋白,不稳定血红蛋白
浆膜腔积液葡萄糖,浆膜腔积液葡萄糖
浆膜腔积液细胞学检查,浆膜腔积液细胞学检查
流式细胞DNA分析,流式细胞DNA分析
乙型肝炎病毒抗-前S2抗体,乙型肝炎病毒抗-前S2抗体
胶乳凝集抑制试验(LAI),胶乳凝集抑制试验(LAI)
血清锂（Li）,血清锂（Li）
酚妥拉明阻滞试验,酚妥拉明阻滞试验
尿锌（Zn）,尿锌（Zn）
脐带血穿刺,脐带血穿刺
糖链抗原19-9,糖链抗原19-9
动脉血氧分压(PaO2),动脉血氧分压(PaO2)
拇短展肌肌力试验,拇短展肌肌力试验
举一手试验,举一手试验
羊水检查,羊水检查
颅骨透照试验,颅骨透照试验
乳腺检查,乳腺检查
颅内多普勒血流图(TCD),颅内多普勒血流图(TCD)
研磨试验,研磨试验
血清铁,血清铁
抗链球菌激酶试验,抗链球菌激酶试验
胃镜,胃镜
抗凝血酶-Ⅲ,抗凝血酶-Ⅲ
精液液化时间,精液液化时间
胸廓检查,胸廓检查
"血管性血友病因子抗原（vWF:,Ag）","血管性血友病因子抗原（vWF:,Ag）"
刮髌试验,刮髌试验
内镜检查,内镜检查
尿铜,尿铜
全血还原黏度,全血还原黏度
膀胱镜,膀胱镜
酶联合吸附测定,酶联合吸附测定
排粪造影检查,排粪造影检查
早孕检查,早孕检查
抗PM-1抗体,抗PM-1抗体
子宫及附件检查,子宫及附件检查
动脉血氧含量（CaO2）,动脉血氧含量（CaO2）
抗中性粒细胞胞质抗体,抗中性粒细胞胞质抗体
糖基抗原CA199,糖基抗原CA199
红细胞电泳时间测定,红细胞电泳时间测定
HBsAg免疫复合物,HBsAg免疫复合物
血清山梨醇脱氢酶,血清山梨醇脱氢酶
脑脊液常规检验（CSF）,脑脊液常规检验（CSF）
散瞳验光,散瞳验光
结核杆菌基因检测（PCR）,结核杆菌基因检测（PCR）
血心钠肽（ANP）,血心钠肽（ANP）
高铁血红蛋白还原试验,高铁血红蛋白还原试验
积液纤维结合蛋白,积液纤维结合蛋白
"维生素E（VitE,VE）","维生素E（VitE,VE）"
乳糜尿定性试验,乳糜尿定性试验
尿汞,尿汞
孕酮撤血试验,孕酮撤血试验
胎盘成熟度,胎盘成熟度
床旁摄片,床旁摄片
低密度脂蛋白-胆固醇,低密度脂蛋白-胆固醇
游离甲状腺素指数（FT4I）,游离甲状腺素指数（FT4I）
肾小球滤过分数,肾小球滤过分数
步态分析,步态分析
蝶鞍侧位片,蝶鞍侧位片
X染色质,X染色质
浅感觉检查,浅感觉检查
抗艾滋病(AIDS)抗体,抗艾滋病(AIDS)抗体
腹部体毛检查,腹部体毛检查
卡普兰交点检查,卡普兰交点检查
吞噬鸡红细胞功能试验,吞噬鸡红细胞功能试验
乳管镜检查,乳管镜检查
鼓膜,鼓膜
血管紧张素转化酶,血管紧张素转化酶
抗单链DNA(ssDNA)抗体,抗单链DNA(ssDNA)抗体
色氨酸耐量试验,色氨酸耐量试验
脑脊液检查-化学检查-蛋白质检查,脑脊液检查-化学检查-蛋白质检查
促肾上腺皮质激素,促肾上腺皮质激素
尿氯,尿氯
精液黏稠度,精液黏稠度
鸭步检测,鸭步检测
尿肾上腺素,尿肾上腺素
血清叶酸,血清叶酸
抗胰岛细胞抗体（ICA）,抗胰岛细胞抗体（ICA）
尿lgG,尿lgG
血糖仪试纸带法,血糖仪试纸带法
糖链抗原15-3,糖链抗原15-3
重振试验,重振试验
胃肠道疾病的超声检查,胃肠道疾病的超声检查
平面显像,平面显像
血清乳酸脱氢酶（LDH）,血清乳酸脱氢酶（LDH）
血红蛋白电泳,血红蛋白电泳
皮肤试验,皮肤试验
听力检查,听力检查
吞噬白色念珠菌功能试验,吞噬白色念珠菌功能试验
血清免疫蛋白电泳,血清免疫蛋白电泳
尿N＇-甲基烟酰胺,尿N＇-甲基烟酰胺
血清甲胎蛋白(AFP),血清甲胎蛋白(AFP)
脑脊液氨基酸,脑脊液氨基酸
鼻部功能检查,鼻部功能检查
胰脏触诊,胰脏触诊
抗胰岛素受体抗体,抗胰岛素受体抗体
孕酮,孕酮
维生素B6,维生素B6
胃排空测定和显像,胃排空测定和显像
定量肝功能试验,定量肝功能试验
血管紧张素Ⅱ,血管紧张素Ⅱ
移动性浊音,移动性浊音
血清碱性磷酸酶同工酶,血清碱性磷酸酶同工酶
抗肌内膜自身抗体,抗肌内膜自身抗体
声阻抗检查,声阻抗检查
颈静脉压检查,颈静脉压检查
还原型血红蛋白溶解度测定,还原型血红蛋白溶解度测定
尿黄体生成素,尿黄体生成素
促黄体生成素LH,促黄体生成素LH
肾脏触诊,肾脏触诊
血清乙酰乙酸,血清乙酰乙酸
淋球菌免疫学检测,淋球菌免疫学检测
泪液乳酸脱氢酶,泪液乳酸脱氢酶
血浆凝血因子Ⅱ活性测定,血浆凝血因子Ⅱ活性测定
酸性磷酸酶,酸性磷酸酶
内生殖器检查,内生殖器检查
单腿站立试验,单腿站立试验
酸碱度(pH)值测定,酸碱度(pH)值测定
血清总补体活性（CH50）,血清总补体活性（CH50）
细菌对于碳水化合物的代谢试验,细菌对于碳水化合物的代谢试验
腹腔穿刺,腹腔穿刺
心内电生理检查,心内电生理检查
骨髓粒细胞系统,骨髓粒细胞系统
血脂检查,血脂检查
骨显像,骨显像
乳房触诊,乳房触诊
姿势与步态,姿势与步态
尿镁（Mg）,尿镁（Mg）
抗肝细胞膜抗原抗体(ALMA),抗肝细胞膜抗原抗体(ALMA)
消化道激素,消化道激素
妊娠检查,妊娠检查
红细胞生成素,红细胞生成素
不孕不育的免疫学检查,不孕不育的免疫学检查
胰蛋白酶,胰蛋白酶
碳源利用试验,碳源利用试验
唾液中的细胞,唾液中的细胞
全血锰,全血锰
血小板黏附试验,血小板黏附试验
肾素活性,肾素活性
乙型肝炎抗原抗体检测,乙型肝炎抗原抗体检测
阴道镜检查,阴道镜检查
血清γ-谷氨酰转肽酶同工酶（iso-r-GTP）,血清γ-谷氨酰转肽酶同工酶（iso-r-GTP）
戊型肝炎抗体（抗-HEIgM）,戊型肝炎抗体（抗-HEIgM）
阴道前后壁膨出度,阴道前后壁膨出度
阴道分泌物涂片检查,阴道分泌物涂片检查
胰岛素原,胰岛素原
肿瘤坏死因子α,肿瘤坏死因子α
5＇-核苷酸酶,5＇-核苷酸酶
尿胃蛋白酶,尿胃蛋白酶
三叉神经检查,三叉神经检查
温度觉,温度觉
副鼻窦造影,副鼻窦造影
白氨酸,白氨酸
胺试验,胺试验
酶联免疫吸附试验,酶联免疫吸附试验
斑疹伤寒血清学检测,斑疹伤寒血清学检测
单纯疱疹病毒（HSV）,单纯疱疹病毒（HSV）
单克隆丙种球蛋白,单克隆丙种球蛋白
丙氨酸氨基转移酶(ALT）,丙氨酸氨基转移酶(ALT）
阴道分泌物清洁度,阴道分泌物清洁度
血清冷凝集素试验,血清冷凝集素试验
B因子溶血活性,B因子溶血活性
阿-曼氏试验,阿-曼氏试验
风湿病化验检查项目,风湿病化验检查项目
肾小球功能试验,肾小球功能试验
巴氏或H-E染色检查,巴氏或H-E染色检查
平均红细胞血红蛋白含量（MCH）,平均红细胞血红蛋白含量（MCH）
粪便上皮细胞,粪便上皮细胞
尿砷,尿砷
体位变换试验,体位变换试验
红细胞流动系数TK值,红细胞流动系数TK值
眼底检查,眼底检查
抗胰岛素抗体(AIAb),抗胰岛素抗体(AIAb)
脑电图棘波,脑电图棘波
血清碱性磷酸酶,血清碱性磷酸酶
结肠驱气试验,结肠驱气试验
抗丙型肝炎病毒IgA抗体,抗丙型肝炎病毒IgA抗体
血清免疫球蛋白（Ig）,血清免疫球蛋白（Ig）
寄生虫检查的定量透明法,寄生虫检查的定量透明法
去铁胺试验,去铁胺试验
胎盘分级,胎盘分级
跟轴线测量,跟轴线测量
支气管造影,支气管造影
尿淀粉酶（UAMY）,尿淀粉酶（UAMY）
靛胭脂试验,靛胭脂试验
维生素U,维生素U
血清学反应,血清学反应
骨髓单核细胞系统,骨髓单核细胞系统
毛细血管搏动征,毛细血管搏动征
胃肠道功能动力学检查,胃肠道功能动力学检查
脑脊液酸碱度值,脑脊液酸碱度值
尿睾酮,尿睾酮
血锑,血锑
脊柱超伸试验,脊柱超伸试验
直接胆红素,直接胆红素
红细胞腺苷酸激酶,红细胞腺苷酸激酶
施瓦巴赫试验,施瓦巴赫试验
足拍打试验,足拍打试验
乳腺导管内窥镜,乳腺导管内窥镜
胃钡餐造影,胃钡餐造影
同色表检查法,同色表检查法
泪器检查,泪器检查
血浆凝血酶检测,血浆凝血酶检测
站立位研磨试验,站立位研磨试验
血清汞（Hg）,血清汞（Hg）
不孕不育检查,不孕不育检查
脂蛋白a（Lp-a）,脂蛋白a（Lp-a）
比格凝血活酶生成时间,比格凝血活酶生成时间
血清α1微球蛋白（α1-MG）,血清α1微球蛋白（α1-MG）
全血细胞计数,全血细胞计数
尿隐血,尿隐血
人类轮状病毒抗体,人类轮状病毒抗体
眼压计测量法,眼压计测量法
霍夫曼征,霍夫曼征
闭孔内肌征,闭孔内肌征
红细胞寿命,红细胞寿命
中心静脉压测定（CVP）,中心静脉压测定（CVP）
疥螨检查,疥螨检查
血清游离甘油,血清游离甘油
妊娠周数的判断,妊娠周数的判断
TRH兴奋TSH、PRL试验,TRH兴奋TSH、PRL试验
甲状旁腺激素（PTH),甲状旁腺激素（PTH)
骨盆内测量,骨盆内测量
血清不饱和铁结合力,血清不饱和铁结合力
酸返流试验,酸返流试验
头颅平片,头颅平片
凝血酶原消耗试验,凝血酶原消耗试验
蛋白质类肿瘤标志物检测,蛋白质类肿瘤标志物检测
酸化甘油溶血试验,酸化甘油溶血试验
胆囊和胆道收缩功能检查,胆囊和胆道收缩功能检查
雌酮(E1),雌酮(E1)
胃充盈及排空功能检查,胃充盈及排空功能检查
抗甲状腺球蛋白抗体,抗甲状腺球蛋白抗体
经皮肾镜检查,经皮肾镜检查
异型淋巴细胞,异型淋巴细胞
活化蛋白C抵抗试验,活化蛋白C抵抗试验
糖链抗原72-4,糖链抗原72-4
语言检查法,语言检查法
胸腔积液微生物学检查,胸腔积液微生物学检查
颞下颌关节造影,颞下颌关节造影
尿液颜色（UCO）,尿液颜色（UCO）
腹部平片,腹部平片
夹纸试验,夹纸试验
脑磷脂胆固醇絮状试验,脑磷脂胆固醇絮状试验
强弱,强弱
妇科的保健体检,妇科的保健体检
尿17-酮皮质类固醇（17-KS）,尿17-酮皮质类固醇（17-KS）
血浆D-二聚体测定,血浆D-二聚体测定
转白试验,转白试验
骨骼肌自身抗体（ASA）,骨骼肌自身抗体（ASA）
红细胞δ-氨基-γ-酮戊酸脱水酶,红细胞δ-氨基-γ-酮戊酸脱水酶
蛋白质、氨基酸分解产物试验,蛋白质、氨基酸分解产物试验
淀粉样体,淀粉样体
肾功能检查,肾功能检查
肾血浆流量,肾血浆流量
真菌感染的实验室检查,真菌感染的实验室检查
抗戊型肝炎病毒IgM抗体,抗戊型肝炎病毒IgM抗体
血清白细胞介素3,血清白细胞介素3
血清脂肪酶,血清脂肪酶
抗Ku抗体,抗Ku抗体
抗巨细胞病毒IgM抗体,抗巨细胞病毒IgM抗体
俯卧伸髋试验,俯卧伸髋试验
脑脊液的显微镜检查,脑脊液的显微镜检查
肝压痛,肝压痛
骨关节及软组织CT检查,骨关节及软组织CT检查
抗组织相容性抗原-DR抗体（抗-HLA-DR）,抗组织相容性抗原-DR抗体（抗-HLA-DR）
乙型肝炎表面抗体,乙型肝炎表面抗体
肛门视诊,肛门视诊
淀粉酶同工酶,淀粉酶同工酶
尿液N-乙酰-β-D-氨基葡萄糖苷酶（UNAG）,尿液N-乙酰-β-D-氨基葡萄糖苷酶（UNAG）
T管造影,T管造影
细菌内毒素检查法,细菌内毒素检查法
前列腺液卵磷脂小体,前列腺液卵磷脂小体
反弓抗阻试验,反弓抗阻试验
寒冷性升压试验,寒冷性升压试验
前锯肌肌力试验,前锯肌肌力试验
抗双链DNA抗体,抗双链DNA抗体
纤维胃镜,纤维胃镜
α-巯基乙醇试验,α-巯基乙醇试验
人巨细胞病毒抗体,人巨细胞病毒抗体
胰泌素,胰泌素
丁醇提取碘（BEI）,丁醇提取碘（BEI）
尿血红蛋白定性,尿血红蛋白定性
"脱氢异雄酮(DHEA,DHA)","脱氢异雄酮(DHEA,DHA)"
上消化道造影,上消化道造影
宫颈粘液检查,宫颈粘液检查
血浆17-羟孕酮,血浆17-羟孕酮
FM-100色彩试验,FM-100色彩试验
静脉听诊,静脉听诊
反映肝脏间质变化的试验,反映肝脏间质变化的试验
脑脊液乳酸,脑脊液乳酸
无离子水（自由水）清除率,无离子水（自由水）清除率
肿瘤受体显像,肿瘤受体显像
双合诊,双合诊
游离甲状腺指数,游离甲状腺指数
拳叩试验,拳叩试验
预产期推算,预产期推算
粪量,粪量
"血清醛固酮(ALD,ALS)","血清醛固酮(ALD,ALS)"
脑脊液血管活性肠肽,脑脊液血管活性肠肽
裸眼检查法,裸眼检查法
尿透明度,尿透明度
尿液浓缩稀释试验,尿液浓缩稀释试验
二氧化碳结合力,二氧化碳结合力
甲状腺放射性核素显影检查,甲状腺放射性核素显影检查
胫骨后肌肌力试验,胫骨后肌肌力试验
脑脊液蛋白定性（CSF.Pro）,脑脊液蛋白定性（CSF.Pro）
提睾反射,提睾反射
血浆18-羟-皮质酮,血浆18-羟-皮质酮
青霉素皮内试验,青霉素皮内试验
抗促甲状腺素受体抗体（TRAb）,抗促甲状腺素受体抗体（TRAb）
Farnsworth15色标试验,Farnsworth15色标试验
尿钠,尿钠
血浆内皮素测定,血浆内皮素测定
外-斐二氏反应,外-斐二氏反应
端粒酶活性,端粒酶活性
周围血白细胞计数及分类检验,周围血白细胞计数及分类检验
肝胆显像,肝胆显像
维生素A结合蛋白（RBP）,维生素A结合蛋白（RBP）
心音图检查,心音图检查
阴茎超声检查,阴茎超声检查
血液葡萄糖,血液葡萄糖
血浆亮氨酸,血浆亮氨酸
巨淀粉酶,巨淀粉酶
血浆因子XIII缺乏筛选试验,血浆因子XIII缺乏筛选试验
持板试验,持板试验
羟赖氨酸,羟赖氨酸
硫酸锌浊度试验,硫酸锌浊度试验
大生化检查,大生化检查
破伤风抗毒素皮内试验（TAT),破伤风抗毒素皮内试验（TAT)
双链酶试验,双链酶试验
细菌对抗生素敏感试验,细菌对抗生素敏感试验
非必需微量元素,非必需微量元素
尿磷,尿磷
内皮素,内皮素
过敏原筛选,过敏原筛选
抗骨骼肌抗体（ASA）,抗骨骼肌抗体（ASA）
咽鼓管检查法,咽鼓管检查法
血浆渗量检查,血浆渗量检查
纤维蛋白原测定,纤维蛋白原测定
X线碘油造影,X线碘油造影
脊柱活动度,脊柱活动度
用力肺活量（FVC),用力肺活量（FVC)
癌抗原72-4（CA72-4）,癌抗原72-4（CA72-4）
浆膜腔积液蛋白,浆膜腔积液蛋白
直伸运动试验,直伸运动试验
动态血压监测(ABPM),动态血压监测(ABPM)
小指短屈肌肌力试验,小指短屈肌肌力试验
癌症普查,癌症普查
羊水一般检查,羊水一般检查
剖腹探查,剖腹探查
尼拉通线测量,尼拉通线测量
结核菌素皮内试验,结核菌素皮内试验
骨骼听诊,骨骼听诊
后穹窿穿刺术,后穹窿穿刺术
胍基化合物,胍基化合物
血清丙氨酸氨基转移同工酶,血清丙氨酸氨基转移同工酶
胸腔镜检查,胸腔镜检查
积液β2-微球蛋白,积液β2-微球蛋白
白带检查,白带检查
氯化铵负荷试验,氯化铵负荷试验
游离三碘甲状腺原氨酸指数（FT3I）,游离三碘甲状腺原氨酸指数（FT3I）
望远镜试验,望远镜试验
全血乳酸测定,全血乳酸测定
血清运铁蛋白（Tf）,血清运铁蛋白（Tf）
肝纤维化指标检查,肝纤维化指标检查
尿道口检查,尿道口检查
血浆促甲状腺激素释放激素(TRH),血浆促甲状腺激素释放激素(TRH)
痰培养+药敏试验,痰培养+药敏试验
逆行肾盂造影,逆行肾盂造影
TORCH检查,TORCH检查
风疹病毒抗体,风疹病毒抗体
红细胞磷酸甘油酸激酶,红细胞磷酸甘油酸激酶
全身显像,全身显像
精子爬高试验,精子爬高试验
健肢抬高试验,健肢抬高试验
苷-胆酸,苷-胆酸
尿碘(I),尿碘(I)
尿液粘多糖检测,尿液粘多糖检测
血清腺苷脱氨酶（ADA）,血清腺苷脱氨酶（ADA）
子宫与附件肿块,子宫与附件肿块
眼及眶区CT检查,眼及眶区CT检查
逆行胰胆管造影（ERCP）,逆行胰胆管造影（ERCP）
凝血因子活性测定,凝血因子活性测定
抗乙酰胆碱受体抗体,抗乙酰胆碱受体抗体
尿胆素,尿胆素
乙型肝炎e抗原,乙型肝炎e抗原
丙型肝炎病毒抗体免疫球蛋白M,丙型肝炎病毒抗体免疫球蛋白M
丝氨酸,丝氨酸
平衡法放射性核素心血管造影(ERNA),平衡法放射性核素心血管造影(ERNA)
血清铁蛋白,血清铁蛋白
血清酸性磷酸酶（ACP）,血清酸性磷酸酶（ACP）
含甲状腺球蛋白免疫复合物（TG-IC）,含甲状腺球蛋白免疫复合物（TG-IC）
拇外翻检测,拇外翻检测
每分钟最大通气量（MVV）,每分钟最大通气量（MVV）
颅脑超声检查,颅脑超声检查
语音试验,语音试验
心理年龄测试,心理年龄测试
腹壁紧张度,腹壁紧张度
共济失调的检查,共济失调的检查
涎腺超声检查,涎腺超声检查
尿液标本的细菌学检验,尿液标本的细菌学检验
脑电图尖波,脑电图尖波
脑脊液囊虫病间接血球凝集试验,脑脊液囊虫病间接血球凝集试验
年龄检查,年龄检查
吞线试验,吞线试验
眼标本的细菌学检查,眼标本的细菌学检查
角膜知觉检查法,角膜知觉检查法
颈静脉检查,颈静脉检查
红细胞比容,红细胞比容
抗核仁抗体,抗核仁抗体
鼻粘膜及鼻腔分泌物,鼻粘膜及鼻腔分泌物
泪液表皮生长因子,泪液表皮生长因子
惟一氮源试验,惟一氮源试验
抗链球菌溶血素“O”试验,抗链球菌溶血素“O”试验
细菌感染免疫检测,细菌感染免疫检测
腹水甘油三酯,腹水甘油三酯
血清金,血清金
α2-热稳定性糖蛋白,α2-热稳定性糖蛋白
皮肤斑贴实验,皮肤斑贴实验
实际碳酸氢根,实际碳酸氢根
浆膜腔积液病原体,浆膜腔积液病原体
抗表皮基底膜抗体,抗表皮基底膜抗体
甲状腺素结合球蛋白,甲状腺素结合球蛋白
搔刮试验,搔刮试验
尿蛋氨酸（Met）,尿蛋氨酸（Met）
特伦德伦伯格试验,特伦德伦伯格试验
尿去甲肾上腺素（NNM）,尿去甲肾上腺素（NNM）
肝-颈静脉返流征,肝-颈静脉返流征
螺内酯试验,螺内酯试验
α2-HS-糖蛋白,α2-HS-糖蛋白
脑脊液免疫球蛋白,脑脊液免疫球蛋白
粪便性状,粪便性状
鼻胆管引流（ENBD）,鼻胆管引流（ENBD）
三碘甲状腺原氨酸抑制试验,三碘甲状腺原氨酸抑制试验
自身溶血试验,自身溶血试验
血浆组织纤溶酶原活化物抗原检测,血浆组织纤溶酶原活化物抗原检测
经皮肤穿刺胆道造影,经皮肤穿刺胆道造影
红细胞葡萄糖-6-磷酸脱氢酶活性,红细胞葡萄糖-6-磷酸脱氢酶活性
总甲状腺素,总甲状腺素
伯尔格试验,伯尔格试验
复钙时间,复钙时间
红细胞碱粒凝集试验,红细胞碱粒凝集试验
尿TH糖蛋白,尿TH糖蛋白
血池显像,血池显像
尿红细胞位相,尿红细胞位相
嗜碱性粒细胞数,嗜碱性粒细胞数
轮状病毒抗体（RV Ab）,轮状病毒抗体（RV Ab）
膝关节分离试验,膝关节分离试验
溶血试验,溶血试验
羊水生化检查,羊水生化检查
血糖,血糖
钩端螺旋体补体结合试验,钩端螺旋体补体结合试验
胃基础胃酸分泌量测定（BAO）,胃基础胃酸分泌量测定（BAO）
献血者健康检查,献血者健康检查
间碘苄胍γ-闪烁照相,间碘苄胍γ-闪烁照相
抗双链DNA抗体（ani-DNA）,抗双链DNA抗体（ani-DNA）
胆汁溶菌试验,胆汁溶菌试验
胎儿发育检查,胎儿发育检查
男性不育HCG刺激试验,男性不育HCG刺激试验
交叉步行试验,交叉步行试验
"碱性磷酸酶(ALP,AKP)","碱性磷酸酶(ALP,AKP)"
肺泡气-动脉血氧分压差,肺泡气-动脉血氧分压差
过敏原检测仪,过敏原检测仪
局部淋巴显象,局部淋巴显象
尿液亮氨酸氨基转肽酶（ULAP）,尿液亮氨酸氨基转肽酶（ULAP）
转铁蛋白饱和度,转铁蛋白饱和度
巴氏(Pap) 阴道细胞涂片检查,巴氏(Pap) 阴道细胞涂片检查
血清淀粉样蛋白A,血清淀粉样蛋白A
镰形红细胞,镰形红细胞
