vid,name
白云山何济公红霉素软膏,白云山何济公红霉素软膏
银诺克药业妇洁舒洗液,银诺克药业妇洁舒洗液
江苏润阳碳酸氢钠注射液,江苏润阳碳酸氢钠注射液
金健药业萘普生钠氯化钠注射,金健药业萘普生钠氯化钠注射
北卫药业甲巯咪唑片,北卫药业甲巯咪唑片
日抒尿素维E乳膏,日抒尿素维E乳膏
华世大蒜素软胶囊,华世大蒜素软胶囊
石家庄宇惠氯雷他定胶囊,石家庄宇惠氯雷他定胶囊
瑞百适&美福康,瑞百适&美福康
轻畅,轻畅
新山地明,新山地明
西安金方双唑泰泡腾片,西安金方双唑泰泡腾片
兰州太宝补中益气丸,兰州太宝补中益气丸
扬子江药业注射用硫酸长春地,扬子江药业注射用硫酸长春地
马鞍山丰原注射用抑肽酶,马鞍山丰原注射用抑肽酶
石家庄华新独一味软胶囊,石家庄华新独一味软胶囊
植恩萘普生栓,植恩萘普生栓
江苏天士力帝益氟他胺片,江苏天士力帝益氟他胺片
湖南德海增光胶囊,湖南德海增光胶囊
祥云药业氯化钾缓释片,祥云药业氯化钾缓释片
中联盐酸米诺环素胶囊,中联盐酸米诺环素胶囊
中南制药盐酸苯海索片,中南制药盐酸苯海索片
长春银诺克琥乙红霉素颗粒,长春银诺克琥乙红霉素颗粒
快力,快力
天一秦昆银黄颗粒,天一秦昆银黄颗粒
同仁堂制药厂止咳橘红口服液,同仁堂制药厂止咳橘红口服液
复泰奥,复泰奥
华南药业西咪替丁片,华南药业西咪替丁片
康普药业注射用果糖二磷酸钠,康普药业注射用果糖二磷酸钠
隆康药业醋酸地塞米松片,隆康药业醋酸地塞米松片
莱美注射用去甲斑蝥酸钠,莱美注射用去甲斑蝥酸钠
大同卫华甲氧氯普胺片,大同卫华甲氧氯普胺片
东方人药业平消片,东方人药业平消片
天煌制药胎宝胶囊,天煌制药胎宝胶囊
信谊天平甲巯咪唑片,信谊天平甲巯咪唑片
全宇制药阿苯达唑片,全宇制药阿苯达唑片
天津华津右旋糖酐20葡萄糖,天津华津右旋糖酐20葡萄糖
辽宁格林叶酸片,辽宁格林叶酸片
江西民济乳核内消颗粒,江西民济乳核内消颗粒
容生制药维生素B2注射液,容生制药维生素B2注射液
陕西雪龙海姆普德盐酸妥洛特,陕西雪龙海姆普德盐酸妥洛特
上海上药新亚药业注射用放线,上海上药新亚药业注射用放线
四川千方建曲,四川千方建曲
泰康药业利巴韦林注射液,泰康药业利巴韦林注射液
石药注射用头孢曲松钠,石药注射用头孢曲松钠
长春海悦胰岛素注射液,长春海悦胰岛素注射液
云南白药云南花粉片,云南白药云南花粉片
上海青平磷酸氯喹片,上海青平磷酸氯喹片
西安博爱咽炎含片,西安博爱咽炎含片
巨泰,巨泰
倍他乐克,倍他乐克
丽科杰,丽科杰
托吡卡胺滴眼液,托吡卡胺滴眼液
新亚闵行盐酸克林霉素胶囊,新亚闵行盐酸克林霉素胶囊
内蒙古天奇茴香橘核丸,内蒙古天奇茴香橘核丸
辰欣盐酸普罗帕酮片,辰欣盐酸普罗帕酮片
优胜美特头孢地尼胶囊,优胜美特头孢地尼胶囊
双湖盐酸苯海索片,双湖盐酸苯海索片
迪可罗,迪可罗
陕西京西硫酸庆大霉素注射液,陕西京西硫酸庆大霉素注射液
费森尤斯卡比注射用顺铂,费森尤斯卡比注射用顺铂
安阳中智关节止痛膏,安阳中智关节止痛膏
百姓堂药业通脉降脂片,百姓堂药业通脉降脂片
白敬宇制药阿司匹林肠溶片,白敬宇制药阿司匹林肠溶片
三宝生化氨肽素片,三宝生化氨肽素片
江苏天士力西洛他唑片,江苏天士力西洛他唑片
维福佳马来酸氯苯那敏片,维福佳马来酸氯苯那敏片
广州万正胸腺肽注射液,广州万正胸腺肽注射液
鲁南脉络舒通颗粒,鲁南脉络舒通颗粒
兴邦巯嘌呤片,兴邦巯嘌呤片
恒诚制药复方胆通片,恒诚制药复方胆通片
新峰药业西咪替丁片,新峰药业西咪替丁片
长红制药双氯芬酸钠肠溶片,长红制药双氯芬酸钠肠溶片
哈药总厂甲硝唑芬布芬胶囊,哈药总厂甲硝唑芬布芬胶囊
陕西海天阿娜尔妇洁液,陕西海天阿娜尔妇洁液
广州一品红注射用盐酸克林霉,广州一品红注射用盐酸克林霉
红桃开夏枯草膏,红桃开夏枯草膏
香连药业安乐片,香连药业安乐片
吉林京辉药业利肺片,吉林京辉药业利肺片
江苏远恒硝酸咪康唑乳膏,江苏远恒硝酸咪康唑乳膏
利福平胶囊,利福平胶囊
钧安制药小儿麻甘颗粒,钧安制药小儿麻甘颗粒
健民小金胶囊,健民小金胶囊
河南润弘肾上腺色腙注射液,河南润弘肾上腺色腙注射液
北京鑫惠叶酸片,北京鑫惠叶酸片
四川大千利胆片,四川大千利胆片
寿堂硝苯地平片,寿堂硝苯地平片
贝尔芬,贝尔芬
康德乐注射用醋酸卡泊芬净,康德乐注射用醋酸卡泊芬净
特一羧甲司坦片,特一羧甲司坦片
汇天生物雷公藤多甙片,汇天生物雷公藤多甙片
唯田,唯田
包头中药二母宁嗽丸,包头中药二母宁嗽丸
遂成药业癃闭舒片,遂成药业癃闭舒片
复力生,复力生
药都制药保胎丸,药都制药保胎丸
方健二妙丸,方健二妙丸
无锡凯夫注射用胸腺肽,无锡凯夫注射用胸腺肽
天施康复方鱼腥草滴丸,天施康复方鱼腥草滴丸
哈尔滨医大注射用促肝细胞生,哈尔滨医大注射用促肝细胞生
中西三维溴吡斯的明片,中西三维溴吡斯的明片
白云山东泰商丘氧氟沙星片,白云山东泰商丘氧氟沙星片
海南制药厂维生素B2注射液,海南制药厂维生素B2注射液
兰州太宝杞菊地黄丸,兰州太宝杞菊地黄丸
常喜叶酸片,常喜叶酸片
西安阿房宫补中益气片,西安阿房宫补中益气片
城市药业溴丙胺太林片,城市药业溴丙胺太林片
北京双吉法可林滴眼液,北京双吉法可林滴眼液
湖南正清利巴韦林片,湖南正清利巴韦林片
冯了性,冯了性
神威药业清开灵注射液,神威药业清开灵注射液
联环药业达那唑胶囊,联环药业达那唑胶囊
盐酸特比萘芬乳膏,盐酸特比萘芬乳膏
鼎泰水杨酸苯酚贴膏,鼎泰水杨酸苯酚贴膏
上海长城药业双嘧达莫片,上海长城药业双嘧达莫片
宁新宝盐酸左氧氟沙星胶囊,宁新宝盐酸左氧氟沙星胶囊
贵州金桥痔疮外洗药,贵州金桥痔疮外洗药
碘化钾片,碘化钾片
广东卫伦人血白蛋白,广东卫伦人血白蛋白
天津力生制药氯化钾片,天津力生制药氯化钾片
科宝制药注射用七叶皂苷钠,科宝制药注射用七叶皂苷钠
长春雷允上药业安替可胶囊,长春雷允上药业安替可胶囊
百为哈氯雷他定糖浆,百为哈氯雷他定糖浆
贝复新,贝复新
蜀阳药业破伤风人免疫球蛋白,蜀阳药业破伤风人免疫球蛋白
锋锐,锋锐
达希纳,达希纳
葵花药业人工牛黄甲硝唑胶囊,葵花药业人工牛黄甲硝唑胶囊
利民制药盐酸左氧氟沙星注射,利民制药盐酸左氧氟沙星注射
广东罗浮山白鹤消炎利胆片,广东罗浮山白鹤消炎利胆片
湖北纽兰生脉饮,湖北纽兰生脉饮
贵州泛德曲安奈德益康唑乳膏,贵州泛德曲安奈德益康唑乳膏
浙江巨泰磷酸氯喹片,浙江巨泰磷酸氯喹片
京必妥新,京必妥新
西安碑林金嗓散结颗粒,西安碑林金嗓散结颗粒
精华制药溴丙胺太林片,精华制药溴丙胺太林片
珠海联邦注射用哌拉西林钠他,珠海联邦注射用哌拉西林钠他
再佳,再佳
天目药业明目地黄丸,天目药业明目地黄丸
上海玉瑞琥乙红霉素片,上海玉瑞琥乙红霉素片
太原药业硝苯地平片,太原药业硝苯地平片
万方制药肺气肿片,万方制药肺气肿片
广东万年青补中益气合剂,广东万年青补中益气合剂
济源济世药业补中益气丸,济源济世药业补中益气丸
石家康力药业阿司匹林肠溶片,石家康力药业阿司匹林肠溶片
颈复康保定东方制药麝香壮骨,颈复康保定东方制药麝香壮骨
华润紫竹药业复方樟柳碱注射,华润紫竹药业复方樟柳碱注射
好护士乳癖消片,好护士乳癖消片
杭州民生消旋山莨菪碱片,杭州民生消旋山莨菪碱片
宏兴制药保和丸,宏兴制药保和丸
湖北康正克林霉素磷酸酯凝胶,湖北康正克林霉素磷酸酯凝胶
云南植物药业左旋多巴片,云南植物药业左旋多巴片
大理白族自治州中药利胆排石,大理白族自治州中药利胆排石
世一堂护肝片,世一堂护肝片
精华丙硫氧嘧啶片,精华丙硫氧嘧啶片
来索欣溶菌酶肠溶片,来索欣溶菌酶肠溶片
兰药药业盐酸可乐定片,兰药药业盐酸可乐定片
香菊药业三七片,香菊药业三七片
午时药业金刚藤口服液,午时药业金刚藤口服液
辰欣盐酸左氧氟沙星注射液,辰欣盐酸左氧氟沙星注射液
怡康制药三七胶囊,怡康制药三七胶囊
保定金钟稀甘油,保定金钟稀甘油
广西方略石淋通颗粒,广西方略石淋通颗粒
成都第一烟酰胺注射液,成都第一烟酰胺注射液
浙江得恩德曲安奈德益康唑乳,浙江得恩德曲安奈德益康唑乳
彼迪药业盐酸左氧氟沙星氯化,彼迪药业盐酸左氧氟沙星氯化
滇虹药业硝酸布康唑阴道乳膏,滇虹药业硝酸布康唑阴道乳膏
欧莱,欧莱
中佳药业阿苯达唑片,中佳药业阿苯达唑片
老专家当归拈痛丸,老专家当归拈痛丸
广东三才石岐桂利嗪片,广东三才石岐桂利嗪片
唐山利康林旦乳膏,唐山利康林旦乳膏
上海信谊盐酸胺碘酮胶囊,上海信谊盐酸胺碘酮胶囊
同一堂参灵通络胶囊,同一堂参灵通络胶囊
隆中药业石淋通颗粒,隆中药业石淋通颗粒
白云山光华氢溴酸东莨菪碱片,白云山光华氢溴酸东莨菪碱片
广东三才复合维生素B片,广东三才复合维生素B片
烟台荣昌制药肛泰栓,烟台荣昌制药肛泰栓
遂成药业氢化可的松注射液,遂成药业氢化可的松注射液
江西制药硫酸庆大霉素注射液,江西制药硫酸庆大霉素注射液
江西天施康中药肠炎宁糖浆,江西天施康中药肠炎宁糖浆
妥复欣盐酸左氧氟沙星片,妥复欣盐酸左氧氟沙星片
安洁莎,安洁莎
上海衡山青霉素V钾胶囊,上海衡山青霉素V钾胶囊
卫华药业尼群地平片,卫华药业尼群地平片
山东凤凰注射用培美曲塞二钠,山东凤凰注射用培美曲塞二钠
辰欣药业马来酸噻吗洛尔滴眼,辰欣药业马来酸噻吗洛尔滴眼
武汉爱民制药氨甲环酸注射液,武汉爱民制药氨甲环酸注射液
联合药业生血宁片,联合药业生血宁片
上海世康特硫软膏,上海世康特硫软膏
宛西制药归脾丸,宛西制药归脾丸
宜昌长江乳酸左氧氟沙星片,宜昌长江乳酸左氧氟沙星片
北京万生药业拉米夫定胶囊,北京万生药业拉米夫定胶囊
河北万岁药业加味逍遥丸,河北万岁药业加味逍遥丸
白敬宇制药盐酸左旋咪唑片,白敬宇制药盐酸左旋咪唑片
四川光大石淋通颗粒,四川光大石淋通颗粒
雪豹药业尿素维E乳膏,雪豹药业尿素维E乳膏
山西云中氢氯噻嗪片,山西云中氢氯噻嗪片
四川制药制剂阿莫西林胶囊,四川制药制剂阿莫西林胶囊
同仁堂制药厂清热化毒丸,同仁堂制药厂清热化毒丸
江苏恒新药业眼氨肽注射液,江苏恒新药业眼氨肽注射液
黄河中药复方斑蝥胶囊,黄河中药复方斑蝥胶囊
唐山利康制药醋酸曲安奈德尿,唐山利康制药醋酸曲安奈德尿
健豪宁,健豪宁
海神同洲螺内酯片,海神同洲螺内酯片
太平阿昔洛韦乳膏,太平阿昔洛韦乳膏
贵州科辉复方雪胆呋喃唑酮胶,贵州科辉复方雪胆呋喃唑酮胶
康青利福平胶囊,康青利福平胶囊
樟脑磺酸钠注射液,樟脑磺酸钠注射液
上海上药硫酸妥布霉素注射液,上海上药硫酸妥布霉素注射液
陕西医药转移因子胶囊,陕西医药转移因子胶囊
湖南迪诺丙硫氧嘧啶片,湖南迪诺丙硫氧嘧啶片
中理疏风活络片,中理疏风活络片
信谊万象陈香露白露片,信谊万象陈香露白露片
瑞森至灵菌丝胶囊,瑞森至灵菌丝胶囊
东康药业头孢氨苄胶囊,东康药业头孢氨苄胶囊
北海阳光藻酸双酯钠片,北海阳光藻酸双酯钠片
海正辉瑞注射用盐酸博来霉素,海正辉瑞注射用盐酸博来霉素
云阳氯氮平片,云阳氯氮平片
杭州民生药业奥美拉唑肠溶胶,杭州民生药业奥美拉唑肠溶胶
乌兰浩特中蒙红花清肝十三味,乌兰浩特中蒙红花清肝十三味
白云山天心甲硝唑芬布芬胶囊,白云山天心甲硝唑芬布芬胶囊
冯了性知柏地黄丸,冯了性知柏地黄丸
广西维威制药维C银翘胶囊,广西维威制药维C银翘胶囊
贵州天地药业酚磺乙胺注射液,贵州天地药业酚磺乙胺注射液
江苏必康转化糖注射液,江苏必康转化糖注射液
山东健康盐酸苯海索片,山东健康盐酸苯海索片
陕西京西呋塞米注射液,陕西京西呋塞米注射液
云岗制药维生素B2片,云岗制药维生素B2片
小儿咳喘灵颗粒,小儿咳喘灵颗粒
一力制药风油精,一力制药风油精
中联足光散,中联足光散
怀化正好阿胶益寿口服液,怀化正好阿胶益寿口服液
长春英平降脂减肥片,长春英平降脂减肥片
注射用头孢尼西钠,注射用头孢尼西钠
保圣康,保圣康
敬修堂舒胆胶囊,敬修堂舒胆胶囊
华鲁酒石酸美托洛尔胶囊,华鲁酒石酸美托洛尔胶囊
天津同仁堂利胆排石片,天津同仁堂利胆排石片
云鹏硝苯地平片,云鹏硝苯地平片
晶珠景天祛斑胶囊,晶珠景天祛斑胶囊
信谊万象红霉素肠溶胶囊,信谊万象红霉素肠溶胶囊
江苏四环甲钴胺分散片,江苏四环甲钴胺分散片
康福来夏桑菊颗粒,康福来夏桑菊颗粒
晋新双鹤板蓝根注射液,晋新双鹤板蓝根注射液
新天药业坤泰胶囊,新天药业坤泰胶囊
康正药业硝酸咪康唑乳膏,康正药业硝酸咪康唑乳膏
广东华南吡嗪酰胺片,广东华南吡嗪酰胺片
安徽永生堂辛伐他汀片,安徽永生堂辛伐他汀片
浙江越翠珍珠末,浙江越翠珍珠末
川抗制药吗替麦考酚酯分散片,川抗制药吗替麦考酚酯分散片
万胜化风丹,万胜化风丹
皇象铁力蓝天藻酸双酯钠片,皇象铁力蓝天藻酸双酯钠片
天福康药业杞菊地黄丸,天福康药业杞菊地黄丸
润舒,润舒
重庆东方养血安神片,重庆东方养血安神片
五景药业盐酸环丙沙星滴眼液,五景药业盐酸环丙沙星滴眼液
北京协和药厂酞丁安乳膏,北京协和药厂酞丁安乳膏
紫鑫般若药业抑亢丸,紫鑫般若药业抑亢丸
江苏平光信谊防风通圣丸,江苏平光信谊防风通圣丸
北京同仁堂小儿至宝丸,北京同仁堂小儿至宝丸
龙桂制药甲硝唑芬布芬胶囊,龙桂制药甲硝唑芬布芬胶囊
台城制药复方磺胺甲噁唑片,台城制药复方磺胺甲噁唑片
江西铜鼓仁和对乙酰氨基酚颗,江西铜鼓仁和对乙酰氨基酚颗
雪兰诺注射用重组人生长激素,雪兰诺注射用重组人生长激素
广东罗浮山国药喉痛灵片,广东罗浮山国药喉痛灵片
杭州民生吡拉西坦片,杭州民生吡拉西坦片
山西华康固肾生发丸,山西华康固肾生发丸
南京恒生制药三磷酸腺苷二钠,南京恒生制药三磷酸腺苷二钠
辰欣药业氯霉素滴眼液,辰欣药业氯霉素滴眼液
河南天方华中甘油氯化钠注射,河南天方华中甘油氯化钠注射
江苏鹏鹞复合维生素B片,江苏鹏鹞复合维生素B片
国大盐酸丙卡特罗片,国大盐酸丙卡特罗片
强力阿莫仙阿莫西林克拉维酸,强力阿莫仙阿莫西林克拉维酸
北大药业依托红霉素片,北大药业依托红霉素片
森科制药儿肤康搽剂,森科制药儿肤康搽剂
瑞阳制药奋乃静注射液,瑞阳制药奋乃静注射液
丽珠优可苯磺酸氨氯地平胶囊,丽珠优可苯磺酸氨氯地平胶囊
山西普德注射用盐酸溴己新,山西普德注射用盐酸溴己新
湖南九典制药痔疮胶囊,湖南九典制药痔疮胶囊
传国神麒消癌平片,传国神麒消癌平片
浙江众益汉防己甲素片,浙江众益汉防己甲素片
陕西东泰制药复方石韦胶囊,陕西东泰制药复方石韦胶囊
石药欧意盐酸雷尼替丁胶囊,石药欧意盐酸雷尼替丁胶囊
大冢制药氯化钠注射液,大冢制药氯化钠注射液
长春银诺克断血流胶囊,长春银诺克断血流胶囊
江西广信生化丸,江西广信生化丸
国药工业奥美拉唑肠溶片,国药工业奥美拉唑肠溶片
天赐宁盐酸左氧氟沙星片,天赐宁盐酸左氧氟沙星片
爱100盐酸苯海拉明片,爱100盐酸苯海拉明片
贵州信邦头孢羟氨苄甲氧苄啶,贵州信邦头孢羟氨苄甲氧苄啶
康裕雷公藤多苷片,康裕雷公藤多苷片
怡翔制药甘露醇注射液,怡翔制药甘露醇注射液
吉春制药脑络通胶囊,吉春制药脑络通胶囊
康乐果坤灵丸,康乐果坤灵丸
东信药业玉屏风口服液,东信药业玉屏风口服液
云南康恩贝红草止鼾胶囊,云南康恩贝红草止鼾胶囊
吉林三九金复康药业益血生胶,吉林三九金复康药业益血生胶
森科制药妇宁康胶囊,森科制药妇宁康胶囊
正大制药乳康片,正大制药乳康片
连乡暖宫孕子片,连乡暖宫孕子片
广州诺金益母草颗粒,广州诺金益母草颗粒
颈复康药业茴香橘核丸,颈复康药业茴香橘核丸
999曲安奈德益康唑乳膏,999曲安奈德益康唑乳膏
无锡济民可信山禾灵益胶囊,无锡济民可信山禾灵益胶囊
德众川芎茶调颗粒,德众川芎茶调颗粒
优甲乐左甲状腺素钠片,优甲乐左甲状腺素钠片
博士伦福瑞达牛磺酸滴眼液,博士伦福瑞达牛磺酸滴眼液
博恩特药业注射用醋酸亮丙瑞,博恩特药业注射用醋酸亮丙瑞
海斯制药注射用盐酸甲氯芬酯,海斯制药注射用盐酸甲氯芬酯
天津亚宝药业银杏叶片,天津亚宝药业银杏叶片
湖南尔康湘药吡喹酮片,湖南尔康湘药吡喹酮片
广东南国葡萄糖注射液,广东南国葡萄糖注射液
千金协力药业水飞蓟宾葡甲胺,千金协力药业水飞蓟宾葡甲胺
诚信制药接骨续筋片,诚信制药接骨续筋片
江西珍视明氯霉素滴眼液,江西珍视明氯霉素滴眼液
天龙制药曲咪新乳膏,天龙制药曲咪新乳膏
常克,常克
嘉应制药消炎利胆片,嘉应制药消炎利胆片
山西宝泰多潘立酮片,山西宝泰多潘立酮片
上海信谊盐酸乙胺丁醇片,上海信谊盐酸乙胺丁醇片
贝克诺顿阿莫西林胶囊,贝克诺顿阿莫西林胶囊
江西济民可信婴儿健脾颗粒,江西济民可信婴儿健脾颗粒
桂林南药维生素E软胶囊,桂林南药维生素E软胶囊
红药集团乳癖消片,红药集团乳癖消片
仁和药业维生素B2片,仁和药业维生素B2片
杭州民生药业达那唑胶囊,杭州民生药业达那唑胶囊
双药药业桃红清血丸,双药药业桃红清血丸
酒泉大得利制药甲硝唑芬布芬,酒泉大得利制药甲硝唑芬布芬
哈药六厂麝香回阳膏,哈药六厂麝香回阳膏
安奇,安奇
舒夫特复方吲哚美辛酊,舒夫特复方吲哚美辛酊
叶开泰小儿复方麝香草酚撒粉,叶开泰小儿复方麝香草酚撒粉
包头中药天王补心丸,包头中药天王补心丸
同达药业柳氮磺吡啶肠溶片,同达药业柳氮磺吡啶肠溶片
石药集团三黄片,石药集团三黄片
大峻复明胶囊,大峻复明胶囊
天津力生颠茄片,天津力生颠茄片
天天明制药冰珍去翳滴眼液,天天明制药冰珍去翳滴眼液
康乃尔药业吡拉西坦葡萄糖注,康乃尔药业吡拉西坦葡萄糖注
瑞阳制药注射用哌拉西林钠他,瑞阳制药注射用哌拉西林钠他
湖南五洲通注射用核黄素磷酸,湖南五洲通注射用核黄素磷酸
吉林七星山化痰平喘片,吉林七星山化痰平喘片
迪诺制药曲安奈德益康唑乳膏,迪诺制药曲安奈德益康唑乳膏
石家庄康力复方氢氧化铝片,石家庄康力复方氢氧化铝片
黑龙江百泰吡拉西坦片,黑龙江百泰吡拉西坦片
新亚注射用两性霉素B,新亚注射用两性霉素B
裕松源药业利巴韦林注射液,裕松源药业利巴韦林注射液
浙江仙琚甲硫酸新斯的明注射,浙江仙琚甲硫酸新斯的明注射
屏山制药止痒消炎水,屏山制药止痒消炎水
太原药业马来酸氯苯那敏片,太原药业马来酸氯苯那敏片
哈药世一堂健步壮骨丸,哈药世一堂健步壮骨丸
先声药业双氯芬酸钠凝胶,先声药业双氯芬酸钠凝胶
龙泰制药净石灵胶囊,龙泰制药净石灵胶囊
江西德成硼酸软膏,江西德成硼酸软膏
黄海制药阿司匹林肠溶片,黄海制药阿司匹林肠溶片
吉林通化博祥金砂五淋丸,吉林通化博祥金砂五淋丸
丁桂葡萄糖酸钙口服溶液,丁桂葡萄糖酸钙口服溶液
浙江安贝特曲匹布通片,浙江安贝特曲匹布通片
湖南新汇阿司匹林肠溶片,湖南新汇阿司匹林肠溶片
好医生诺氟沙星胶囊,好医生诺氟沙星胶囊
颐海药业茴香橘核丸,颐海药业茴香橘核丸
葵花复合凝乳酶胶囊,葵花复合凝乳酶胶囊
武汉中联盐酸金刚烷胺片,武汉中联盐酸金刚烷胺片
葵花药业得菲尔公司头孢羟氨,葵花药业得菲尔公司头孢羟氨
马应龙马应龙八宝眼膏,马应龙马应龙八宝眼膏
酒泉大得利心律宁片,酒泉大得利心律宁片
金钟制药疤痕止痒软化膏,金钟制药疤痕止痒软化膏
南国药业乳酸依沙吖啶溶液,南国药业乳酸依沙吖啶溶液
宝珠制药肌醇烟酸酯片,宝珠制药肌醇烟酸酯片
利邦平消片,利邦平消片
威尔曼制药溶菌酶肠溶片,威尔曼制药溶菌酶肠溶片
焦作福瑞堂盐酸吗啉胍片,焦作福瑞堂盐酸吗啉胍片
绿金子药业复方肝水解物片,绿金子药业复方肝水解物片
康博士制药痔速宁片,康博士制药痔速宁片
北京太洋甲巯咪唑片,北京太洋甲巯咪唑片
博爱生物药业小败毒膏,博爱生物药业小败毒膏
好卫特法莫替丁钙镁咀嚼片,好卫特法莫替丁钙镁咀嚼片
江西诚志永丰化积口服液,江西诚志永丰化积口服液
密都,密都
公主岭红光碘化钾片,公主岭红光碘化钾片
世一堂麝香接骨胶囊,世一堂麝香接骨胶囊
瑞年前进制药依托红霉素片,瑞年前进制药依托红霉素片
通化吉通降脂宁颗粒,通化吉通降脂宁颗粒
信谊硫酸锌片,信谊硫酸锌片
河北万岁药业肾石通颗粒,河北万岁药业肾石通颗粒
宜昌人福头孢氨苄胶囊,宜昌人福头孢氨苄胶囊
施美制药阿苯达唑胶囊,施美制药阿苯达唑胶囊
西安正大大山楂丸,西安正大大山楂丸
真侗言,真侗言
南阳普康药业醋酸地塞米松片,南阳普康药业醋酸地塞米松片
湖北午时金刚藤口服液,湖北午时金刚藤口服液
湖南金健乳酸钠林格注射液,湖南金健乳酸钠林格注射液
正好制药强肝糖浆,正好制药强肝糖浆
久铭舒心宁片,久铭舒心宁片
欣匹特,欣匹特
万通胆香鼻炎片,万通胆香鼻炎片
江苏四环生物卡马西平片,江苏四环生物卡马西平片
西安万隆制药乌龙散,西安万隆制药乌龙散
辽宁富东小儿咽扁颗粒,辽宁富东小儿咽扁颗粒
上海上药胰岛素注射液,上海上药胰岛素注射液
江苏远恒红霉素软膏,江苏远恒红霉素软膏
盐酸舍曲林片,盐酸舍曲林片
江西南昌济生妇乐颗粒,江西南昌济生妇乐颗粒
安今益,安今益
石药欧意腺苷钴胺片,石药欧意腺苷钴胺片
湘中制药丙戊酸钠片,湘中制药丙戊酸钠片
碑林金嗓散结丸,碑林金嗓散结丸
沈阳绿洲脑血康口服液,沈阳绿洲脑血康口服液
西安风华维生素B2注射液,西安风华维生素B2注射液
云南生物谷酒石酸美托洛尔注,云南生物谷酒石酸美托洛尔注
邦之匹伐他汀钙片,邦之匹伐他汀钙片
信谊吡拉西坦片,信谊吡拉西坦片
太极五子衍宗丸,太极五子衍宗丸
北京同仁堂天然石淋通颗粒,北京同仁堂天然石淋通颗粒
亚宝尼莫地平片,亚宝尼莫地平片
怡康多维铁口服溶液,怡康多维铁口服溶液
上海世康特氯氮平片,上海世康特氯氮平片
宝庆碳酸锂片,宝庆碳酸锂片
新和成药业丙酸氯倍他索乳膏,新和成药业丙酸氯倍他索乳膏
信谊天平复方利血平片,信谊天平复方利血平片
奇康西帕依麦孜彼子口服液,奇康西帕依麦孜彼子口服液
南少林药业苦参碱氯化钠注射,南少林药业苦参碱氯化钠注射
博科药业排毒清脂片,博科药业排毒清脂片
宝珠制药盐酸苯海拉明片,宝珠制药盐酸苯海拉明片
东丰药业抑亢丸,东丰药业抑亢丸
万年青制药胆石通胶囊,万年青制药胆石通胶囊
三才石岐制药氢氯噻嗪片,三才石岐制药氢氯噻嗪片
宏盈科技氯霉素滴眼液,宏盈科技氯霉素滴眼液
广东罗浮山国药呋塞米注射液,广东罗浮山国药呋塞米注射液
百裕盐酸多沙普仑注射液,百裕盐酸多沙普仑注射液
江西民济小儿珍贝散,江西民济小儿珍贝散
江西天施康中药白花蛇舌草注,江西天施康中药白花蛇舌草注
宏奇药业复方吲哚美辛酊,宏奇药业复方吲哚美辛酊
甘肃兰药盐酸阿普林定片,甘肃兰药盐酸阿普林定片
吉春制药红花逍遥片,吉春制药红花逍遥片
云南永安脂必妥片,云南永安脂必妥片
陕西华山碳酸氢钠注射液,陕西华山碳酸氢钠注射液
浙江京新盐酸舍曲林分散片,浙江京新盐酸舍曲林分散片
利君制药奥美拉唑肠溶胶囊,利君制药奥美拉唑肠溶胶囊
河北美图氯霉素滴眼液,河北美图氯霉素滴眼液
首儿药厂头孢拉定颗粒,首儿药厂头孢拉定颗粒
鲁南厚普制药脉络舒通颗粒,鲁南厚普制药脉络舒通颗粒
怀仁盐酸氨溴索片,怀仁盐酸氨溴索片
丰原制药细胞色素C注射液,丰原制药细胞色素C注射液
宛西制药银黄颗粒,宛西制药银黄颗粒
德致苍夷滴鼻剂,德致苍夷滴鼻剂
辽宁格林硬脂酸红霉素片,辽宁格林硬脂酸红霉素片
益民堂制药脂降宁片,益民堂制药脂降宁片
北京京丰制药集团盐酸二甲双,北京京丰制药集团盐酸二甲双
北京同仁堂三七片,北京同仁堂三七片
滑膜炎颗粒,滑膜炎颗粒
湖北潜江维生素B6注射液,湖北潜江维生素B6注射液
东方龙大活络丸,东方龙大活络丸
邦民制药贝诺酯片,邦民制药贝诺酯片
福建太平洋阿苯达唑胶囊,福建太平洋阿苯达唑胶囊
福建南少林依托泊苷注射液,福建南少林依托泊苷注射液
硫酸链霉素注射液,硫酸链霉素注射液
华润双鹤药业核黄素磷酸钠注,华润双鹤药业核黄素磷酸钠注
杭州易舒特甲硝唑氯己定洗剂,杭州易舒特甲硝唑氯己定洗剂
西南药业氨茶碱片,西南药业氨茶碱片
白云山明兴注射用门冬酰胺酶,白云山明兴注射用门冬酰胺酶
黄河药业盐酸雷尼替丁胶囊,黄河药业盐酸雷尼替丁胶囊
培菲康,培菲康
河南辅仁堂肾复康胶囊,河南辅仁堂肾复康胶囊
江苏平光复方磺胺甲噁唑片,江苏平光复方磺胺甲噁唑片
闽海药业复方桔梗止咳片,闽海药业复方桔梗止咳片
亚东生物新生化颗粒,亚东生物新生化颗粒
太湖美复方氯化钠滴眼液,太湖美复方氯化钠滴眼液
上海天龙药业罗红霉素分散片,上海天龙药业罗红霉素分散片
华龙注射用转移因子,华龙注射用转移因子
杨凌华盛生物乳核散结胶囊,杨凌华盛生物乳核散结胶囊
类克,类克
氯霉素注射液,氯霉素注射液
瑞立速,瑞立速
