vid,name
三蛇胆川贝糖浆,三蛇胆川贝糖浆
活血止痛散,活血止痛散
头孢呋辛酯片,头孢呋辛酯片
阿达帕林凝胶,阿达帕林凝胶
酚磺乙胺氯化钠注射液,酚磺乙胺氯化钠注射液
洛伐他汀胶囊,洛伐他汀胶囊
盐酸丁咯地尔注射液,盐酸丁咯地尔注射液
维生素D3注射液,维生素D3注射液
脑塞通丸,脑塞通丸
磺胺甲噁唑片,磺胺甲噁唑片
注射用硝普钠,注射用硝普钠
阿莫西林克拉维酸钾分散片,阿莫西林克拉维酸钾分散片
舒筋活血胶囊,舒筋活血胶囊
复方胃蛋白酶颗粒,复方胃蛋白酶颗粒
如意金黄散,如意金黄散
丙酸交沙霉素颗粒,丙酸交沙霉素颗粒
注射用阿魏酸钠,注射用阿魏酸钠
儿童装,儿童装
华蟾素口服液,华蟾素口服液
氯芬黄敏片,氯芬黄敏片
抗骨质增生丸,抗骨质增生丸
维生素D2注射液,维生素D2注射液
小儿牛黄散,小儿牛黄散
奥松肚痛泻丸,奥松肚痛泻丸
骨刺胶囊,骨刺胶囊
拉坦前列素滴眼液,拉坦前列素滴眼液
糠甾醇片,糠甾醇片
坤泰胶囊,坤泰胶囊
酒石酸美托洛尔缓释片,酒石酸美托洛尔缓释片
益髓颗粒,益髓颗粒
磷霉素钙片,磷霉素钙片
碳酸氢钠注射液,碳酸氢钠注射液
智杞颗粒,智杞颗粒
西洛他唑胶囊,西洛他唑胶囊
艾附暖宫丸,艾附暖宫丸
龙胆泻肝丸,龙胆泻肝丸
阿苯达唑颗粒,阿苯达唑颗粒
伊维菌素片,伊维菌素片
复方铝酸铋颗粒,复方铝酸铋颗粒
曲安奈德注射液,曲安奈德注射液
注射用胸腺五肽,注射用胸腺五肽
颅痛宁颗粒,颅痛宁颗粒
格列齐特缓释片,格列齐特缓释片
消旋卡多曲颗粒,消旋卡多曲颗粒
重组人白介素-2注射液,重组人白介素-2注射液
桂枝茯苓片,桂枝茯苓片
地仲强骨胶囊,地仲强骨胶囊
双蚁祛湿通络胶囊,双蚁祛湿通络胶囊
参梅养胃颗粒,参梅养胃颗粒
当归拈痛丸,当归拈痛丸
碳酸钙咀嚼片,碳酸钙咀嚼片
清心沉香八味丸,清心沉香八味丸
西达本胺片,西达本胺片
茴拉西坦胶囊,茴拉西坦胶囊
注射用伏立康唑,注射用伏立康唑
替吉奥胶囊,替吉奥胶囊
短肽型肠内营养剂,短肽型肠内营养剂
西洛他唑片,西洛他唑片
降脂通便胶囊,降脂通便胶囊
蚕蛾公补片,蚕蛾公补片
肾上腺色腙注射液,肾上腺色腙注射液
景志安神口服液,景志安神口服液
抗宫炎片,抗宫炎片
长春胺缓释胶囊,长春胺缓释胶囊
口腔炎喷雾剂,口腔炎喷雾剂
润肌皮肤膏,润肌皮肤膏
注射用A型肉毒毒素,注射用A型肉毒毒素
金银花露,金银花露
胞磷胆碱钠葡萄糖注射液,胞磷胆碱钠葡萄糖注射液
疏肝益阳胶囊,疏肝益阳胶囊
洛芬待因片,洛芬待因片
消肿痔疮片,消肿痔疮片
复方胚肝铁铵片,复方胚肝铁铵片
蜂胶片,蜂胶片
矽肺宁片,矽肺宁片
速溶,速溶
注射用氟尿嘧啶,注射用氟尿嘧啶
滋补生发片,滋补生发片
婴儿健脾口服液,婴儿健脾口服液
盐酸异丙嗪片,盐酸异丙嗪片
维胺酯胶丸,维胺酯胶丸
金栀洁龈含漱液,金栀洁龈含漱液
四季三黄片,四季三黄片
去氧氟尿苷片,去氧氟尿苷片
注射用盐酸丁咯地尔,注射用盐酸丁咯地尔
枣椹安神口服液,枣椹安神口服液
植物萃取抑菌剂,植物萃取抑菌剂
卵磷脂络合碘片,卵磷脂络合碘片
补中益气片,补中益气片
注射用更昔洛韦,注射用更昔洛韦
银杏达莫注射液,银杏达莫注射液
三味清热止痒洗剂,三味清热止痒洗剂
小儿咽扁颗粒,小儿咽扁颗粒
盐酸纳洛酮舌下片,盐酸纳洛酮舌下片
喉疾灵片,喉疾灵片
盐酸普罗帕酮片,盐酸普罗帕酮片
头孢羟氨苄片,头孢羟氨苄片
注射用维生素B6,注射用维生素B6
盐酸奥洛他定片,盐酸奥洛他定片
注射用达卡巴嗪,注射用达卡巴嗪
注射用唑来膦酸,注射用唑来膦酸
银屑灵,银屑灵
丙戊酸钠片,丙戊酸钠片
脑乐静口服液,脑乐静口服液
玫芦消痤膏,玫芦消痤膏
去甲斑蝥酸钠注射液,去甲斑蝥酸钠注射液
夏枯草胶囊,夏枯草胶囊
复方皂矾丸,复方皂矾丸
小儿脐风散,小儿脐风散
辛伐他汀胶囊,辛伐他汀胶囊
湿润烧伤膏,湿润烧伤膏
注射用重组人Ⅱ型肿瘤坏死因子受体-抗体融合蛋白,注射用重组人Ⅱ型肿瘤坏死因子受体-抗体融合蛋白
骨松宝胶囊,骨松宝胶囊
木香顺气丸,木香顺气丸
鲜竹沥,鲜竹沥
葛泰地奥司明片,葛泰地奥司明片
地红霉素肠溶胶囊,地红霉素肠溶胶囊
盐酸多沙普仑注射液,盐酸多沙普仑注射液
苯酰甲硝唑干混悬剂,苯酰甲硝唑干混悬剂
萘普生片,萘普生片
注射用重组人白介素-2,注射用重组人白介素-2
明目蒺藜丸,明目蒺藜丸
醋酸氯己定栓,醋酸氯己定栓
克拉霉素胶囊,克拉霉素胶囊
化毒丹,化毒丹
金匮肾气丸,金匮肾气丸
盐酸左氧氟沙星片,盐酸左氧氟沙星片
羚羊角滴丸,羚羊角滴丸
肾茶袋泡茶,肾茶袋泡茶
银翘解毒颗粒,银翘解毒颗粒
利巴韦林泡腾颗粒,利巴韦林泡腾颗粒
活力源片,活力源片
小儿清肺止咳片,小儿清肺止咳片
塞来昔布胶囊,塞来昔布胶囊
多酶片,多酶片
薄芝片,薄芝片
尿素维E乳膏,尿素维E乳膏
盐酸二甲双胍片,盐酸二甲双胍片
京万红痔疮膏,京万红痔疮膏
桂枝茯苓胶囊,桂枝茯苓胶囊
复方黄黛片,复方黄黛片
葡萄糖酸锌咀嚼片,葡萄糖酸锌咀嚼片
右旋糖酐羟丙甲纤维素滴眼液,右旋糖酐羟丙甲纤维素滴眼液
十滴水,十滴水
炉甘石洗剂,炉甘石洗剂
复方硫黄乳膏,复方硫黄乳膏
天然型,天然型
芪芳气血颗粒,芪芳气血颗粒
康肾颗粒,康肾颗粒
复方碳酸钙颗粒,复方碳酸钙颗粒
硫酸庆大霉素注射液,硫酸庆大霉素注射液
香荷止痒软膏,香荷止痒软膏
金刚藤咀嚼片,金刚藤咀嚼片
云南白药胶囊,云南白药胶囊
三黄片,三黄片
肺力咳胶囊,肺力咳胶囊
保和丸,保和丸
玻璃酸钠滴眼液,玻璃酸钠滴眼液
积雪苷霜软膏,积雪苷霜软膏
盐酸金刚烷胺颗粒,盐酸金刚烷胺颗粒
福多司坦片,福多司坦片
肾康宁片,肾康宁片
复方氨酚烷胺片,复方氨酚烷胺片
注射用绒促性素,注射用绒促性素
乳癖康胶囊,乳癖康胶囊
羚羊清肺散,羚羊清肺散
注射用尿促卵泡素,注射用尿促卵泡素
天麻素注射液,天麻素注射液
口炎清片,口炎清片
氧氟沙星滴眼液,氧氟沙星滴眼液
加味青娥丸,加味青娥丸
吡贝地尔缓释片,吡贝地尔缓释片
吲哚美辛栓,吲哚美辛栓
香砂胃痛散,香砂胃痛散
罗红霉素分散片,罗红霉素分散片
滴通鼻炎水,滴通鼻炎水
脑血栓片,脑血栓片
吡诺克辛滴眼液,吡诺克辛滴眼液
枸橼酸西地那非片,枸橼酸西地那非片
法罗培南钠片,法罗培南钠片
盐酸纳洛酮注射液,盐酸纳洛酮注射液
脑灵胶囊,脑灵胶囊
米非司酮片,米非司酮片
辛芳鼻炎胶囊,辛芳鼻炎胶囊
二十五味松石丸,二十五味松石丸
甲硝唑葡萄糖注射液,甲硝唑葡萄糖注射液
醋酸甲萘氢醌片,醋酸甲萘氢醌片
通脉口服液,通脉口服液
乌龙养血胶囊,乌龙养血胶囊
吡罗昔康片,吡罗昔康片
双醋瑞因胶囊,双醋瑞因胶囊
净石灵片,净石灵片
小金丸,小金丸
医痫丸,医痫丸
头孢克肟颗粒,头孢克肟颗粒
祛斑调经胶囊,祛斑调经胶囊
碘解磷定注射液,碘解磷定注射液
格列美脲片,格列美脲片
鼻通丸,鼻通丸
消疲灵颗粒,消疲灵颗粒
卡维地洛片,卡维地洛片
仙灵骨葆片,仙灵骨葆片
卡莫司汀注射液,卡莫司汀注射液
脂降宁片,脂降宁片
玉泉颗粒,玉泉颗粒
三维制霉素栓,三维制霉素栓
复方曲马多片,复方曲马多片
人血白蛋白,人血白蛋白
芩连丸,芩连丸
枯草杆菌二联活菌颗粒,枯草杆菌二联活菌颗粒
咽炎清片,咽炎清片
维D2磷酸氢钙片,维D2磷酸氢钙片
金花明目丸,金花明目丸
吉祥安坤丸,吉祥安坤丸
消旋山莨菪碱片,消旋山莨菪碱片
肿节风胶囊,肿节风胶囊
齐墩果酸胶囊,齐墩果酸胶囊
虫草头孢菌胶囊,虫草头孢菌胶囊
夏枯草膏,夏枯草膏
硫酸沙丁胺醇气雾剂,硫酸沙丁胺醇气雾剂
盐酸地尔硫,盐酸地尔硫
颈康胶囊,颈康胶囊
氨苄西林丙磺舒胶囊,氨苄西林丙磺舒胶囊
盐酸氯环利嗪片,盐酸氯环利嗪片
愈风宁心胶囊,愈风宁心胶囊
阿替洛尔片,阿替洛尔片
十八味欧曲丸,十八味欧曲丸
通宣理肺丸,通宣理肺丸
藿香祛暑软胶囊,藿香祛暑软胶囊
丹参川芎嗪注射液,丹参川芎嗪注射液
肠内营养混悬液(SP),肠内营养混悬液(SP)
益肾康胶囊,益肾康胶囊
注射用转移因子,注射用转移因子
盐酸左旋咪唑丸,盐酸左旋咪唑丸
对乙酰氨基酚缓释片,对乙酰氨基酚缓释片
翁沥通颗粒,翁沥通颗粒
鞣酸苦参碱胶囊,鞣酸苦参碱胶囊
二十五味獐牙菜丸,二十五味獐牙菜丸
丹参益心胶囊,丹参益心胶囊
消肿止痛酊,消肿止痛酊
鲑降钙素注射液,鲑降钙素注射液
冬凌草片,冬凌草片
健胃消食片,健胃消食片
小儿硫酸亚铁糖浆,小儿硫酸亚铁糖浆
二羟丙茶碱片,二羟丙茶碱片
注射用盐酸二甲弗林,注射用盐酸二甲弗林
跌打损伤丸,跌打损伤丸
健宝灵颗粒,健宝灵颗粒
蒺藜药酒,蒺藜药酒
祛痰止咳胶囊,祛痰止咳胶囊
胆舒软胶囊,胆舒软胶囊
酵母,酵母
红草止鼾胶囊,红草止鼾胶囊
舒肝益脾胶囊,舒肝益脾胶囊
注射用鲑降钙素,注射用鲑降钙素
果糖二磷酸钠注射液,果糖二磷酸钠注射液
碘甘油,碘甘油
甲硝唑氯化钠注射液,甲硝唑氯化钠注射液
葛根素氯化钠注射液,葛根素氯化钠注射液
聚明胶肽注射液,聚明胶肽注射液
曲安奈德益康唑乳膏,曲安奈德益康唑乳膏
喉舒宁胶囊,喉舒宁胶囊
复方岗松止痒洗液,复方岗松止痒洗液
注射用酚磺乙胺,注射用酚磺乙胺
嗣育保胎丸,嗣育保胎丸
伤风停胶囊,伤风停胶囊
复方氟尿嘧啶片,复方氟尿嘧啶片
维儿康洗液,维儿康洗液
妇肤康喷雾剂,妇肤康喷雾剂
沙美特罗替卡松粉吸入剂,沙美特罗替卡松粉吸入剂
板蓝根注射液,板蓝根注射液
季德胜蛇药片,季德胜蛇药片
125Ser,125Ser
替硝唑阴道泡腾片,替硝唑阴道泡腾片
三七活血丸,三七活血丸
醋酸甲羟孕酮片,醋酸甲羟孕酮片
鳖甲胶,鳖甲胶
甲磺酸酚妥拉明颗粒,甲磺酸酚妥拉明颗粒
迈之灵片,迈之灵片
甲氨蝶呤片,甲氨蝶呤片
盐酸伊达比星胶囊,盐酸伊达比星胶囊
心脑清软胶囊,心脑清软胶囊
维血康糖浆,维血康糖浆
颈痛片,颈痛片
更昔洛韦胶囊,更昔洛韦胶囊
哈西奈德乳膏,哈西奈德乳膏
甘油果糖注射液,甘油果糖注射液
酒石酸托特罗定缓释片,酒石酸托特罗定缓释片
小儿牛黄清肺片,小儿牛黄清肺片
坐珠达西,坐珠达西
金叶滴眼剂,金叶滴眼剂
强力碘溶液,强力碘溶液
牛痘疫苗接种家兔炎症皮肤提取物注射液,牛痘疫苗接种家兔炎症皮肤提取物注射液
二十五味珊瑚丸,二十五味珊瑚丸
富马酸酮替芬胶囊,富马酸酮替芬胶囊
单硝酸异山梨酯片,单硝酸异山梨酯片
斑秃丸,斑秃丸
橡皮生肌膏,橡皮生肌膏
门冬氨酸鸟氨酸注射液,门冬氨酸鸟氨酸注射液
藻酸双酯钠注射液,藻酸双酯钠注射液
脑心通胶囊,脑心通胶囊
吡非尼酮胶囊,吡非尼酮胶囊
注射用盐酸克林霉素,注射用盐酸克林霉素
头孢克洛颗粒,头孢克洛颗粒
吡拉西坦注射液,吡拉西坦注射液
特立帕肽注射液,特立帕肽注射液
补肺活血胶囊,补肺活血胶囊
萘普生分散片,萘普生分散片
复方水杨酸甲酯苯海拉明喷雾剂,复方水杨酸甲酯苯海拉明喷雾剂
妇乐颗粒,妇乐颗粒
胆石通利胶囊,胆石通利胶囊
苯扎贝特片,苯扎贝特片
妇炎舒片,妇炎舒片
曲安奈德新霉素贴膏,曲安奈德新霉素贴膏
脑血康口服液,脑血康口服液
灯银脑通胶囊,灯银脑通胶囊
猴头菌片,猴头菌片
祛白酊,祛白酊
多维铁口服溶液,多维铁口服溶液
TPF,TPF
当归龙荟胶囊,当归龙荟胶囊
七制香附丸,七制香附丸
银杏叶提取物片,银杏叶提取物片
九维片,九维片
养血安神片,养血安神片
依诺沙星乳膏,依诺沙星乳膏
妇炎灵栓,妇炎灵栓
头孢克肟干混悬剂,头孢克肟干混悬剂
排石颗粒,排石颗粒
注射用奥沙利铂,注射用奥沙利铂
银杏叶提取物注射液,银杏叶提取物注射液
弹性酶肠溶片,弹性酶肠溶片
穿心莲内酯片,穿心莲内酯片
降糖宁胶囊,降糖宁胶囊
甲硝唑阴道泡腾片,甲硝唑阴道泡腾片
妇康丸,妇康丸
葡萄糖酸钙片,葡萄糖酸钙片
积雪苷胶囊,积雪苷胶囊
硫酸妥布霉素注射液,硫酸妥布霉素注射液
右旋糖酐铁片,右旋糖酐铁片
蛇胆陈皮片,蛇胆陈皮片
痹祺胶囊,痹祺胶囊
多潘立酮口腔崩解片,多潘立酮口腔崩解片
环吡酮胺乳膏,环吡酮胺乳膏
阿魏酸钠注射液,阿魏酸钠注射液
蚁灵口服液,蚁灵口服液
口服补液盐散(Ⅱ),口服补液盐散(Ⅱ)
尿素软膏,尿素软膏
参芪升阳补血胶囊,参芪升阳补血胶囊
呋塞米注射液,呋塞米注射液
清热醒脑灵丸,清热醒脑灵丸
复方当归注射液,复方当归注射液
布洛芬片,布洛芬片
格列齐特胶囊,格列齐特胶囊
美他多辛胶囊,美他多辛胶囊
地高辛酏剂,地高辛酏剂
复方硫酸软骨素片,复方硫酸软骨素片
足光散,足光散
诺氟沙星滴眼液,诺氟沙星滴眼液
肾骨颗粒,肾骨颗粒
小牛脾提取物注射液,小牛脾提取物注射液
注射用托拉塞米,注射用托拉塞米
小活络丸,小活络丸
葡萄糖酸锌片,葡萄糖酸锌片
洛芬待因缓释片,洛芬待因缓释片
腰息痛胶囊,腰息痛胶囊
匹多莫德分散片,匹多莫德分散片
盐酸吡硫醇片,盐酸吡硫醇片
烯丙雌醇片,烯丙雌醇片
伤科跌打片,伤科跌打片
尼美舒利胶囊,尼美舒利胶囊
威灵骨刺膏,威灵骨刺膏
Vero细胞,Vero细胞
云南白药,云南白药
吡嘧司特钾滴眼液,吡嘧司特钾滴眼液
甲苯咪唑片,甲苯咪唑片
青霉胺片,青霉胺片
环酯红霉素片,环酯红霉素片
尿嘧啶替加氟胶囊,尿嘧啶替加氟胶囊
骨质宁搽剂,骨质宁搽剂
注射用醋酸亮丙瑞林缓释微球,注射用醋酸亮丙瑞林缓释微球
四磨汤口服液,四磨汤口服液
沙棘颗粒,沙棘颗粒
阿托品异丙嗪注射液,阿托品异丙嗪注射液
呋喃唑酮片,呋喃唑酮片
替普瑞酮胶囊,替普瑞酮胶囊
芩连片,芩连片
鼻渊丸,鼻渊丸
TPF-FOS,TPF-FOS
抑眩宁胶囊,抑眩宁胶囊
肠内营养乳剂(TP),肠内营养乳剂(TP)
莱葛颗粒,莱葛颗粒
消朦胶囊,消朦胶囊
可乐定控释贴,可乐定控释贴
蚓激酶肠溶胶囊,蚓激酶肠溶胶囊
贝诺酯片,贝诺酯片
龙鹿丸,龙鹿丸
注射用帕米膦酸二钠,注射用帕米膦酸二钠
心脑康胶囊,心脑康胶囊
骨刺宁片,骨刺宁片
复方牛胎肝提取物片,复方牛胎肝提取物片
芪丹通络颗粒,芪丹通络颗粒
注射用盐酸赖氨酸,注射用盐酸赖氨酸
阿咖片,阿咖片
多维元素片,多维元素片
参龟固本酒,参龟固本酒
食母生片,食母生片
妥布霉素地塞米松眼膏,妥布霉素地塞米松眼膏
食道平散,食道平散
谷氨酸钠注射液,谷氨酸钠注射液
双歧杆菌三联活菌散,双歧杆菌三联活菌散
辅酶Q10胶囊,辅酶Q10胶囊
盐酸丙哌维林片,盐酸丙哌维林片
复方青黛片,复方青黛片
烟酰胺片,烟酰胺片
复方决明片,复方决明片
复方芦丁片,复方芦丁片
注射用盐酸多沙普仑,注射用盐酸多沙普仑
注射用己酮可可碱,注射用己酮可可碱
疏风再造丸,疏风再造丸
益安回生口服液,益安回生口服液
六味地黄丸,六味地黄丸
调经祛斑胶囊,调经祛斑胶囊
碳酸锂片,碳酸锂片
森林脑炎灭活疫苗,森林脑炎灭活疫苗
止血宝片,止血宝片
乙酰螺旋霉素片,乙酰螺旋霉素片
重组人生长激素注射液,重组人生长激素注射液
血宝胶囊,血宝胶囊
盐酸普拉克索片,盐酸普拉克索片
阿司匹林肠溶片,阿司匹林肠溶片
金刚片,金刚片
多糖蛋白片,多糖蛋白片
小儿复方氨基酸注射液(18AA-Ⅰ),小儿复方氨基酸注射液(18AA-Ⅰ)
地衣芽孢杆菌活菌胶囊,地衣芽孢杆菌活菌胶囊
血宁片,血宁片
对氨基水杨酸异烟肼片,对氨基水杨酸异烟肼片
广东凉茶颗粒,广东凉茶颗粒
马来酸曲美布汀胶囊,马来酸曲美布汀胶囊
肾炎四味片,肾炎四味片
银黄颗粒,银黄颗粒
断血流滴丸,断血流滴丸
重酒石酸卡巴拉汀胶囊,重酒石酸卡巴拉汀胶囊
妇月康胶囊,妇月康胶囊
卵磷脂络合碘胶囊,卵磷脂络合碘胶囊
积雪苷片,积雪苷片
注射用替卡西林钠-克拉维酸钾,注射用替卡西林钠-克拉维酸钾
参皇软膏,参皇软膏
胸腺肽注射液,胸腺肽注射液
拨云眼膏,拨云眼膏
盐酸利多卡因注射液,盐酸利多卡因注射液
固肠止泻丸,固肠止泻丸
枯草杆菌活菌胶囊,枯草杆菌活菌胶囊
强骨生血口服液,强骨生血口服液
胎宝胶囊,胎宝胶囊
醋酸戈舍瑞林缓释植入剂,醋酸戈舍瑞林缓释植入剂
保胎灵,保胎灵
肝素钙注射液,肝素钙注射液
安眠补脑口服液,安眠补脑口服液
神农镇痛膏,神农镇痛膏
注射用米卡芬净钠,注射用米卡芬净钠
复方石韦胶囊,复方石韦胶囊
格列吡嗪分散片,格列吡嗪分散片
灵孢多糖注射液,灵孢多糖注射液
八珍片,八珍片
孕康颗粒,孕康颗粒
伤湿解痛膏,伤湿解痛膏
复方银耳鱼肝油,复方银耳鱼肝油
解郁安神颗粒,解郁安神颗粒
宫瘤消胶囊,宫瘤消胶囊
解郁丸,解郁丸
除脂生发片,除脂生发片
香茯益血口服液,香茯益血口服液
血栓心脉宁胶囊,血栓心脉宁胶囊
如意定喘片,如意定喘片
白癜风胶囊,白癜风胶囊
速效止泻胶囊,速效止泻胶囊
盐酸艾司洛尔注射液,盐酸艾司洛尔注射液
妇乐冲剂,妇乐冲剂
灵宝护心丹,灵宝护心丹
吗替麦考酚酯片,吗替麦考酚酯片
维生素B1片,维生素B1片
妇女痛经颗粒,妇女痛经颗粒
醋酸奥曲肽注射液,醋酸奥曲肽注射液
消炎灵胶囊,消炎灵胶囊
复方右旋糖酐70滴眼液,复方右旋糖酐70滴眼液
除湿止痒洗液,除湿止痒洗液
脑立清丸,脑立清丸
氯雷他定糖浆,氯雷他定糖浆
血塞通软胶囊,血塞通软胶囊
科洛曲片,科洛曲片
富马酸替诺福韦二吡呋酯片,富马酸替诺福韦二吡呋酯片
赛庚啶乳膏,赛庚啶乳膏
醋酸氢化可的松注射液,醋酸氢化可的松注射液
二十味肉豆蔻丸,二十味肉豆蔻丸
苯甲酸苄酯搽剂,苯甲酸苄酯搽剂
颐和春胶囊,颐和春胶囊
双氯芬酸钠缓释片,双氯芬酸钠缓释片
酚氨咖敏颗粒,酚氨咖敏颗粒
甲磺酸托烷司琼片,甲磺酸托烷司琼片
金红片,金红片
一清片,一清片
石杉碱甲片,石杉碱甲片
坤灵丸,坤灵丸
消银颗粒,消银颗粒
刺五加颗粒,刺五加颗粒
十香暖脐膏,十香暖脐膏
供口服用,供口服用
复方磺胺嘧啶锌凝胶,复方磺胺嘧啶锌凝胶
维生素B4片,维生素B4片
盐酸依匹斯汀胶囊,盐酸依匹斯汀胶囊
安康颗粒,安康颗粒
血塞通注射液,血塞通注射液
勒马回胶囊,勒马回胶囊
盐酸环丙沙星片,盐酸环丙沙星片
抗饥消渴片,抗饥消渴片
注射用甲磺酸二氢麦角碱,注射用甲磺酸二氢麦角碱
肝素钠注射液,肝素钠注射液
甲硝唑凝胶,甲硝唑凝胶
硫酸沙丁胺醇雾化吸入溶液,硫酸沙丁胺醇雾化吸入溶液
养肝胶囊,养肝胶囊
祛痰止咳颗粒,祛痰止咳颗粒
风痛灵,风痛灵
盐酸帕罗西汀片,盐酸帕罗西汀片
肥儿糖浆,肥儿糖浆
健儿消食口服液,健儿消食口服液
小儿复方鸡内金散,小儿复方鸡内金散
骨刺消痛胶囊,骨刺消痛胶囊
夏天无胶囊,夏天无胶囊
舒肝丸,舒肝丸
戊酸雌二醇片,戊酸雌二醇片
注射用促肝细胞生长素,注射用促肝细胞生长素
贞蓉丹合剂,贞蓉丹合剂
伤科接骨片,伤科接骨片
复方甘露醇注射液,复方甘露醇注射液
人参养荣丸,人参养荣丸
人用狂犬病疫苗(Vero细胞),人用狂犬病疫苗(Vero细胞)
补中益气丸(浓缩丸),补中益气丸(浓缩丸)
丙酸倍氯米松乳膏,丙酸倍氯米松乳膏
益肝灵滴丸,益肝灵滴丸
二母宁嗽丸,二母宁嗽丸
复方米非司酮片,复方米非司酮片
复方紫荆皮水杨酸溶液,复方紫荆皮水杨酸溶液
薏芽健脾凝胶,薏芽健脾凝胶
萘普生栓,萘普生栓
盐酸萘甲唑啉滴鼻液,盐酸萘甲唑啉滴鼻液
注射用重组人干扰素β-1b,注射用重组人干扰素β-1b
九味健肾胶囊,九味健肾胶囊
前列癃闭通片,前列癃闭通片
硝酸甘油片,硝酸甘油片
丁二磺酸腺苷蛋氨酸肠溶片,丁二磺酸腺苷蛋氨酸肠溶片
八宝五胆药墨,八宝五胆药墨
吲哚美辛肠溶片,吲哚美辛肠溶片
止痛化癥胶囊,止痛化癥胶囊
颈痛灵药酒,颈痛灵药酒
柏栀祛湿洗液,柏栀祛湿洗液
注射用头孢噻肟钠,注射用头孢噻肟钠
姜颗粒,姜颗粒
克癀胶囊,克癀胶囊
参芪首乌补汁,参芪首乌补汁
肝苏软胶囊,肝苏软胶囊
关节克痹丸,关节克痹丸
盐酸多奈哌齐分散片,盐酸多奈哌齐分散片
麒麟丸,麒麟丸
施保利通片,施保利通片
鹿丹芪胶囊,鹿丹芪胶囊
云南红药胶囊,云南红药胶囊
天智颗粒,天智颗粒
舒筋定痛片,舒筋定痛片
冻干,冻干
盐酸酚苄明片,盐酸酚苄明片
加味逍遥丸,加味逍遥丸
酪酸梭菌活菌散,酪酸梭菌活菌散
丁酸氢化可的松乳膏,丁酸氢化可的松乳膏
塞克硝唑胶囊,塞克硝唑胶囊
己烯雌酚片,己烯雌酚片
天麦消渴片,天麦消渴片
盐酸异丙肾上腺素注射液,盐酸异丙肾上腺素注射液
外搽白灵酊,外搽白灵酊
艾地苯醌片,艾地苯醌片
法莫替丁氯化钠注射液,法莫替丁氯化钠注射液
盐酸环丙沙星滴眼液,盐酸环丙沙星滴眼液
柳氮磺吡啶结肠溶胶囊,柳氮磺吡啶结肠溶胶囊
养血生发胶囊,养血生发胶囊
枸橼酸莫沙必利分散片,枸橼酸莫沙必利分散片
盐酸金刚烷胺糖浆,盐酸金刚烷胺糖浆
林可霉素维B6乳膏,林可霉素维B6乳膏
威麦宁胶囊,威麦宁胶囊
消旋山莨菪碱滴眼液,消旋山莨菪碱滴眼液
复方氢溴酸东莨菪碱贴膏,复方氢溴酸东莨菪碱贴膏
氯化钠滴眼液,氯化钠滴眼液
双氯芬酸钠肠溶片,双氯芬酸钠肠溶片
景天祛斑胶囊,景天祛斑胶囊
注射用哌拉西林钠他唑巴坦钠,注射用哌拉西林钠他唑巴坦钠
防风通圣丸,防风通圣丸
干酵母片,干酵母片
复方片仔癀软膏,复方片仔癀软膏
七叶皂苷钠片,七叶皂苷钠片
宫炎康颗粒,宫炎康颗粒
注射用盐酸利托君,注射用盐酸利托君
石淋通片,石淋通片
苯甲酸雌二醇注射液,苯甲酸雌二醇注射液
脑血康片,脑血康片
连翘败毒丸,连翘败毒丸
灵益胶囊,灵益胶囊
注射用头孢哌酮钠舒巴坦钠,注射用头孢哌酮钠舒巴坦钠
解毒止泻胶囊,解毒止泻胶囊
益气养血口服液,益气养血口服液
夏桑菊颗粒,夏桑菊颗粒
甲硝唑氯己定洗剂,甲硝唑氯己定洗剂
苍夷滴鼻剂,苍夷滴鼻剂
阿西美辛缓释胶囊,阿西美辛缓释胶囊
金嗓散结胶囊,金嗓散结胶囊
护肝片,护肝片
热痱搽剂,热痱搽剂
芪葛口服液,芪葛口服液
注射用腺苷钴铵,注射用腺苷钴铵
倍他米松乳膏,倍他米松乳膏
复方血栓通片,复方血栓通片
苯磺贝他斯汀片,苯磺贝他斯汀片
浓维磷糖浆,浓维磷糖浆
卤米松乳膏,卤米松乳膏
归脾合剂,归脾合剂
氯化钾注射液,氯化钾注射液
西黄丸,西黄丸
维生素E软胶囊,维生素E软胶囊
荆菊感冒片,荆菊感冒片
肾炎消肿片,肾炎消肿片
芪蓝扶正颗粒,芪蓝扶正颗粒
盐酸乙哌立松颗粒,盐酸乙哌立松颗粒
氟尿嘧啶软膏,氟尿嘧啶软膏
醋酸氟轻松乳膏,醋酸氟轻松乳膏
氨甲环酸注射液,氨甲环酸注射液
虚寒胃痛颗粒,虚寒胃痛颗粒
去乙酰毛花苷注射液,去乙酰毛花苷注射液
吲哚美辛呋喃唑酮栓,吲哚美辛呋喃唑酮栓
金胆片,金胆片
消痔灵注射液,消痔灵注射液
参芪五味子糖浆,参芪五味子糖浆
盐酸左卡巴斯汀鼻喷雾剂,盐酸左卡巴斯汀鼻喷雾剂
香砂养胃丸,香砂养胃丸
小儿善存片,小儿善存片
泽桂癃爽片,泽桂癃爽片
富马酸酮替芬分散片,富马酸酮替芬分散片
吡拉西坦片,吡拉西坦片
克霉唑乳膏,克霉唑乳膏
桂龙药膏,桂龙药膏
轻身减肥片,轻身减肥片
胚宝胶囊,胚宝胶囊
奥拉西坦胶囊,奥拉西坦胶囊
耳聋左慈丸,耳聋左慈丸
仁青常觉,仁青常觉
麝香祛痛搽剂,麝香祛痛搽剂
