src_id,tag_id
伊藤痣,咸鸭蛋
乳腺囊性增生病,田螺
角化病,白酒
小儿不对称身材-矮小-性发育异常综合征,螃蟹
成人多动症,螃蟹
软化斑,啤酒
屈肌腱损伤,腐竹
奎宁中毒,南瓜子仁
外阴腺鳞癌,白酒
下肢静脉血栓形成,螃蟹
脊椎骨质增生,杏仁
巨球蛋白血症,啤酒
小儿呼吸衰竭,白砂糖
致命性中线肉芽肿,鸭血(白鸭)
角膜擦伤,赤小豆
特发性胃肠道嗜酸性细胞浸润综合征,白扁豆
营养不良性肝硬化,绿豆
血色病性骨关节病,猪肚
脐炎,白酒
无功能性甲状旁腺囊肿,蛤蜊
慢性肺炎,白扁豆
男子雄激素源性秃发,干腌菜
臂丛神经损伤,绿豆
颅内静脉窦闭塞性颅高压,猪脑
旋转隐斜,白扁豆
先天性远端尺桡关节半脱位,红葡萄酒
喉喑,鸡蛋
病毒性睑皮炎,绿豆
急性右侧心力衰竭,白扁豆
寄生虫性尿路感染,干腌菜
颊间隙感染,赤小豆
室性心律失常,鸭蛋
肩峰下滑囊炎,绿豆
遗传性椭圆形红细胞增多症,赤小豆
猩红热样红斑,啤酒
静脉炎,腐竹
髂骨取骨后盆侧腹壁疝,啤酒
肺热咳嗽,啤酒
先天性胆管囊状扩张,鸡翅
肾功能衰竭,绿豆
维生素D缺乏性佝偻病,黑豆
高血压病伴发的精神障碍,绿豆
恐怖症,赤小豆
黄疸,绿豆
阴茎珍珠疹,姜
混合结缔组织病,白酒
假性尖锐湿疣,白酒
小儿动力性肠梗阻,龙虾
剥脱性皮炎,白酒
输尿管损伤,啤酒
小儿铅中毒,花生（炒）
腰椎退变性小关节损伤性关节炎,鸭血(白鸭)
真菌性角膜溃疡,腐竹
青少年及小儿阴道透明细胞癌,白酒
先天性高弓足,鸡翅
慢性结肠炎,白扁豆
慢性呼吸衰竭,黄酒
喉疮,鸡蛋
病毒性肠炎,杏仁
急性硬脑膜外血肿,油豆腐
灼性神经痛,蚝豉
II型糖尿病,赤小豆
色素性皮肤病,洋葱
血管炎前期综合征,白酒
急性泪腺炎,白酒
胞生痰核,咸鸭蛋
肾上腺皮质功能减退症,白砂糖
股疝,腐竹
目病,鸡血
肺吸虫病,鸡肝
痱子,赤小豆
狐惑,鸡肉
卵巢交界性肿瘤,公鸡
气痢,绿豆
呼吸道合胞病毒感染,啤酒
脑干梗塞,白酒
情感障碍,啤酒
职业黑变病,白扁豆
异常血红蛋白病,草鱼
十二指肠憩室,白果（鲜）
血管纤维瘤,红葡萄酒
肩锁关节脱位,田螺
感染性关节炎,草鱼
线粒体病,红葡萄酒
小儿脓胸,白扁豆
人为脂膜炎,啤酒
老年人脑血栓形成,黄酒
肝肺综合症,啤酒
男性乳房肥大症,杏仁
老年人高脂血症,鸭肉
老年性昏迷,虾米
股骨颈骨折,白酒
声带小结,螃蟹
功能性下丘脑性闭经,栗子（熟）
卵巢恶性中胚叶混合瘤,田螺
人乳头瘤病毒感染,啤酒
结石性胆囊炎,腰果
鸟枪弹样视网膜脉络膜病变,鸡蛋黄
白癜风,猪肚
牙隐裂,赤小豆
小儿法洛四联症,腐竹
胰腺外伤,腐竹
小儿发烧,姜
瘰疬,鸭肝
多发性骨髓瘤,鸭血(白鸭)
法洛四联症,鸡肝
肺疝,干腌菜
阴道腺病,干腌菜
毛石肠梗阻综合征,白果（鲜）
心脾两虚,三文鱼
小儿α1-抗胰蛋白酶缺乏症,白酒
胃溃疡,香肠
尤文氏肉瘤,啤酒
低血糖综合征,鸡肝
老年休克,淡菜(鲜)
脉络膜脱离,干腌菜
结肠扭转,白酒
皮肤病,沙丁鱼
毛囊皮脂腺囊性错构瘤,白酒
剥脱性角质松解症,鸡肝
异物性食管穿孔,白酒
前纵韧带骨化症,淡菜(鲜)
夹色伤寒,田螺
气管闭合性损伤,啤酒
肝胃不和,鸡蛋
磷中毒,白酒
骨良性纤维组织细胞瘤,绿豆
表皮囊肿,绿豆
急性化脓性胆管炎,南瓜子仁
腱病,田螺
耳神经痛,洋葱
鸟枪弹样视网膜脉络膜病变,啤酒
甲状腺肿瘤,狗肉
妊娠合并动脉导管未闭,啤酒
遗精,白扁豆
婴儿腹部远心性脂肪营养不良,干腌菜
缺血性肠绞痛,啤酒
老年人吸入性肺炎,田螺
特发性腹膜后纤维化,白果（鲜）
大脑大静脉瘤,干腌菜
阻塞性肺气肿,猪肉(肥瘦)
疱疹性咽峡炎,赤小豆
肠易激综合征,杏仁
玻璃体液化,白酒
少年性椎体骨软骨病,干腌菜
急性肠系膜上静脉血栓形成,鸡蛋黄
小儿细菌感染性口炎,咸鱼
儿童口吃,虾皮
原发性下肢深静脉瓣膜关闭不全,鸡翅
糙皮病样皮疹,鸭肉
伴有脂肪瘤样痣的褶皱皮肤,鸡肝
多形红斑,白酒
先天性肌强直,啤酒
臀肌挛缩症,白扁豆
阴道嗜血杆菌性阴道炎,鹅肉
高血压,杏仁
毛囊性鱼鳞病,白酒
铬及其化合物引起的皮肤病,啤酒
甲状腺功能亢进性心肌病,腐竹
慢性硬脑膜外血肿,鸡腿
外阴急性蜂窝组织炎,鹅肉
分水岭区脑梗死,白酒
传染性单核细胞增多,赤小豆
房室管畸形,咸鸭蛋
胃扭转,泥鳅
小儿急性化脓性甲状腺炎,螃蟹
Ⅳ型肾小管性酸中毒,白酒
骨化性纤维瘤,干腌菜
慢性粒单核细胞白血病,田螺
近端(Ⅱ型)肾小管性酸中毒,白砂糖
青春型精神分裂症,猪网油
急性化脓性腮腺炎,白扁豆
小儿大动脉炎,海蜇皮
妊娠期肝血肿及破裂,干腌菜
直肠内异物,杏仁
多发性骨骺发育不良,鸭肝
肘关节强直与纤维性僵硬,啤酒
痛风性心肌病,白酒
小儿低钠血症,猪肚
呼吸疾病,鸭肉
寻常痤疮,田螺
胆固醇肺炎,鹅肉
良性脑瘤,猪肉(肥)
先天性仰趾外翻足,腐竹
脊椎病,鸡心
尿瘘,腐竹
软骨母细胞瘤,啤酒
肾创伤,花生
先天性颅锁骨发育不全,干腌菜
大隐静脉曲张,大蒜
舒张性心力衰竭,杏仁
喘息样支气管炎,猪肉(肥瘦)
小儿粘连性肠梗阻,绿豆
腹胀,白酒
Morton跖头痛,淡菜(鲜)
含亚硝酸盐类植物性食物中毒,南瓜子仁
化脓性脑膜炎,鸡肝
乳腺增生,赤小豆
胃肠道癌,白酒
老年人颅内压增高,黄酒
小儿视网膜母细胞瘤,白扁豆
稻农皮炎,赤小豆
色素性口周红斑,白酒
乳头的乳头状瘤,蜂蜜
慢性自身免疫性甲状腺炎,鸡蛋黄
交感神经型颈椎病,鸭蛋
胆囊胆固醇沉着症,黑豆
老年人肺炎,鸭血(白鸭)
空洞型肺结核,辣椒(红、尖、干)
暴发性紫癜,白酒
疱疹样皮炎,淡菜(鲜)
副乳乳腺癌,白酒
牙外伤,杏仁
涎腺的未分化癌,白酒
大肠湿热,白酒
面瘫唇肿裂纹舌综合征,鸡蛋黄
输卵管结核,杏仁
先天性跖骨内收畸形,啤酒
慢性骨髓炎,啤酒
脾功能亢进,杏仁
性变态,白砂糖
结肠血管扩张症,白扁豆
血栓形成,干腌菜
外层渗出性视网膜病变,干腌菜
肛周脓肿,啤酒
惊风,绿豆
先天性短食管,啤酒
慢性膀胱炎,咸鱼
小细胞低色素性贫血,腊肉（烟肉）
脑血栓,鹿肉
神经源性膀胱,啤酒
脐尿管囊肿,白酒
淋巴细胞脉络丛脑膜炎,白酒
病态窦房结综合征,白扁豆
膝关节损伤,鸭蛋
绝经与阿尔茨海默病综合征,鸡肝
咽部狼疮,白扁豆
溶组织内阿米巴病,螃蟹
甲癣,白酒
口腔单纯性疱疹,螃蟹
小儿细菌性痢疾,咸鱼
艾滋病,杏仁
小儿肺水肿,白扁豆
胆石性肠绞塞综合征,杏仁
颅内海绵状血管瘤,淡菜(鲜)
胃粘膜脱垂症,白酒
中枢神经系统淋巴瘤,田螺
拇囊炎,猪网油
肾炎,白扁豆
枢椎齿突骨折,鸡
亚硝酸盐中毒,白扁豆
单核细胞白血病,黑豆
咽喉烧伤及化学伤,猪油（板油）
非依赖性物质伴发依赖,啤酒
妊娠合并哮喘,淡菜(鲜)
膝关节骨刺,大蒜
急性腮腺炎性睾丸炎,花生仁（炸）
尿道炎,虾皮
人为脂膜炎,白酒
神经胶质瘤,白扁豆
尺桡骨干骨折,油条
多乳房,羊油
旅行者腹泻,田螺
热射病,田螺
后发性白内障,鱼肉
慢性单纯性咽炎,杏仁
血管免疫母细胞性淋巴结病,蜂蜜
糖原累积病,干腌菜
老年人膀胱癌,鸭血(白鸭)
结膜炎,鸭血(白鸭)
胃溃疡出血,白酒
急性会厌炎,赤小豆
髓内肿瘤,白酒
噪声性耳聋,杏仁
小肠结肠炎耶尔森菌肺炎,啤酒
相对性红细胞增多症,鸡爪
面肌抽搐,鸡蛋黄
中毒性肾病,鹿肉
直立性低血压,葵花子仁
胫腓骨干骨折,腐竹
小儿非内脂性网状内皮增殖综合征,螃蟹
开放性骨折,白酒
甲亢合并妊娠,黑豆
婴儿肠痉挛,江米酒
进行性脂肪营养不良,鸡肝
耳石症,姜
先天性小肠闭锁和肠狭窄,螃蟹
糖尿病心脏病,啤酒
胰腺损伤,鸭血(白鸭)
结节性硬化病,杏仁
眶上神经痛,白扁豆
水疱性远端指炎,干腌菜
多发性肌炎,白扁豆
颅内高压综合征,鸭血(白鸭)
克罗恩病,绿豆
金疮,沙丁鱼
非霍乱弧菌感染,白酒
头皮感染,草鱼
腺样体肥大,白酒
化脓性脑膜炎,田螺
鼻窦炎,田螺
对苯二胺皮炎,鸡肝
气痢,田螺
成人多动症,鸭肉
风热感冒,白酒
尺桡骨骨干双骨折,鹿肉
弥漫性外耳道炎,绿豆
膀胱鳞状细胞癌,咸鱼
微小病变性肾病,鹿肉
慢性扁桃体炎,白扁豆
休止期脱发,绿豆
背肌筋膜炎,辣椒(红、尖、干)
甲状腺功能亢进症的肾损害,鸡肝
肱骨外上髁炎,白酒
营养性贫血,腊肉（烟肉）
葡萄球菌性食物中毒,鸭血(白鸭)
化脓性葡萄膜炎,赤小豆
结核性胸膜炎,白扁豆
彼得异常,螺丝菜
成纤维性纤维瘤,干腌菜
成人腹股沟斜疝,白酒
中毒性弱视,鸭血(白鸭)
小儿神经性贪食,白扁豆
脊髓压迫症,杏仁
黑热病,白酒
虚喘,螃蟹
跖趾关节痛,咸鱼
限制型心脏病,鹅肉
锡尘肺,螃蟹
摩擦性苔藓样疹,啤酒
阴道白斑,啤酒
口咽部粘连,赤小豆
角膜损伤,猪肉(肥)
小儿脑脓肿,螃蟹
胸廓出口综合征,啤酒
小儿系统性红斑狼疮,白扁豆
胞内分枝杆菌感染,咸鸭蛋
风寒头痛,咸鸭蛋
小儿先天性巨结肠,白扁豆
老年性耳聋,鸡蛋黄
迪厄拉富瓦病,龙虾
溃疡坏死性口炎,鸡肝
职业病,油豆腐
阴茎癌,白酒
平滑肌错构瘤,鸭血(白鸭)
聚星障,鸭血(白鸭)
蛋白质-能量营养不良,绿豆
肺癌,腐竹
泪腺多形性腺瘤,猪脑
幽闭空间恐惧症,辣椒(红、尖、干)
外阴烧伤、烫伤和化学损伤,鸡爪
小儿急性化脓性甲状腺炎,花生（炒）
胶样粟丘疹,田螺
躯体感觉障碍,鸡蛋黄
气管前间隙感染,啤酒
吉尔伯特综合征,绿豆
棘突滑囊炎,杏仁
皮肤白血病,虾仁
小儿食管异物,南瓜子仁
扭转痉挛,白酒
小儿呼吸衰竭,螃蟹
颞骨和下颔骨关节异常,松子仁
缩窄性心包炎,油豆腐
鼻咽血管纤维瘤,干腌菜
其他弧菌感染,啤酒
脑膜炎,鹅肉
盲肠旁疝,鸡蛋黄
强酸、强碱中毒,白酒
膀胱瘘,泥鳅
抽动障碍,白酒
胰腺结核,赤小豆
一度房室传导阻滞,羊油
狂病,沙丁鱼
梭形细胞血管内皮细胞瘤,鸭肝
表皮葡萄球菌肺炎,鸡蛋黄
纵隔气肿,干腌菜
热哮,三文鱼
口腔颌面部皮样、表皮样囊肿,赤小豆
慢性铅中毒,白酒
曲霉病,白酒
抽动症,白酒
糜烂性胃炎,白扁豆
小儿单纯性甲状腺肿,蛤蜊
韧带损伤,杏仁
肾动脉狭窄,鲶鱼
鼻咽肉瘤,干腌菜
小儿慢性肉芽肿病,白砂糖
婴儿肌纤维瘤病,鸭血(白鸭)
急性眼眶蜂窝织炎,赤小豆
阿尔茨海默病,鹿肉
颅内脊索瘤,淡菜(鲜)
灭虫灵中毒,白扁豆
其他沙门菌感染,田螺
小儿锌缺乏症,白扁豆
重症肌无力危象,白酒
虫臌,啤酒
输血后血小板减少性紫癜,虾米
乳腺导管扩张症,油豆腐
奥迪括约肌功能异常,白酒
软骨肉瘤,啤酒
共同性外斜视,鸭血(白鸭)
老年人甲减性心脏病,江米酒
嗜酸性细胞胃肠炎,绿豆
创伤性气管及主支气管损伤,干腌菜
甲状腺功能正常的甲状腺肿大,杏仁
食管失弛缓症,南瓜子仁
过敏性急性小管间质性肾炎,啤酒
自主性高功能性甲状腺腺瘤,咸鸭蛋
脾脏原发性恶性肿瘤,鸭血(白鸭)
主动脉瓣关闭不全,沙丁鱼
眼结石,羊油
小儿房间隔缺损,螃蟹
溃疡性肠炎,白扁豆
脑型疟疾,咸鱼
结、直肠黑变病,绿豆
小儿肥胖症,冰糖
白塞病,羊油
小儿过敏性紫瘢,绿豆
小儿单纯肺动脉口狭窄,河蚌
光感型药疹,啤酒
妊娠疱疹,啤酒
无痛性甲状腺炎,蛤蜊
肺心病,海虾
获得性血小板功能障碍,啤酒
急性淋巴结炎,虾皮
百日咳,海虾
妊娠合并消化性溃疡,江米酒
牙周炎,白扁豆
甲状腺结节,白扁豆
膝关节半月板损伤,干腌菜
念珠菌性包皮龟头炎,海蟹
小儿注意缺陷障碍,螃蟹
空巢综合症,赤砂糖
细粒棘球蚴病,啤酒
小儿眼-耳-脊椎综合征,田螺
血管病,鸭蛋
急性间质性肺炎,鸡肝
小儿牛皮癣,羊肉(肥瘦)
失盐性肾炎,花生仁（炸）
转移性肝癌,咸鱼
神经鞘瘤,白酒
球形肺炎,田螺
血栓闭塞性脉管炎,杏仁
绝经与阿尔茨海默病综合征,松子仁
尿道狭窄,白扁豆
神经性关节病,绿豆
先天性拇内翻,猪肚
跟腱炎,白酒
药疹,啤酒
畸形性吞咽困难,咸鸭蛋
高弓足,腐竹
肛门尖锐湿疣,白扁豆
发芽马铃薯中毒,松子（炒）
先天性肛门直肠畸形,啤酒
小脑扁桃体疝,鹅肉
小儿遗传性大疱性表皮松解症,白砂糖
透析性骨关节病,田螺
阴道嗜血杆菌性阴道炎,干腌菜
热咳,辣椒(红、尖、干)
脏躁,三文鱼
妊娠恶阻,三文鱼
小儿流感病毒肺炎,田螺
异常血红蛋白病,腐竹
先天性膈疝,咸鱼
癫痫性精神障碍,松子仁
食管憩室,白酒
子宫肌瘤,腊肉（烟肉）
棘上韧带损伤,干腌菜
高血压眼病,赤小豆
外阴烧伤、烫伤和化学损伤,白酒
持续性肢皮炎,虾皮
慢性化脓性腮腺炎,杏仁
视网膜脱离,鸭血(白鸭)
慢性扁桃体炎,赤小豆
心包炎,白扁豆
肾精亏虚,杏仁
向胸腰段脊髓供血的大根动脉缺血症候群,螃蟹
限制型心肌病,杏仁
小儿慢性肾小球肾炎,白酒
肾动脉闭塞,鹿肉
急性肾小球肾炎,黑豆
膀胱气痛,小龙虾
帕金森病,田螺
热带口炎性腹泻,白果（鲜）
疼痛性眼肌麻痹,鸭血(白鸭)
重度脂肪肝,海虾
髓单核细胞白血病,鸭肉
淋病合并症前列腺炎,赤小豆
先天性梅毒,啤酒
丧偶后适应性障碍,白酒
赤白游风,咸鸭蛋
热性嗜中性白细胞皮肤病,咸鸭蛋
颈椎骨折脱位,白酒
颅内静脉窦闭塞性颅高压,淡菜(鲜)
先天性视网膜劈裂症,鸭血(白鸭)
肛瘘,白扁豆
关节疼痛,鲐鱼
跟腱前囊炎,白扁豆
脉络丛乳头状瘤,田螺
性交晕厥,沙丁鱼
新疆出血热,河虾
男性生殖器畸形,啤酒
勒夫勒心内膜炎,淡菜(鲜)
肠痉挛,绿豆
浆细胞白血病,螃蟹
溢泪症,鸭血(白鸭)
氟牙症,白酒
吡唑酮类中毒,杏仁
病毒性出血热,啤酒
葡萄球菌感染,鲤鱼
脊椎结核并发截瘫,啤酒
胆源性急性胰腺炎,绿豆
脉痹,鸡血
高原性心脏病,咸鱼
髓内肿瘤,干腌菜
骨关节炎,白扁豆
黏膜白色海绵状痣,鸡蛋黄
男子乳腺发育,母鸡
铅中毒,黑豆
慢性上颌窦炎,杏仁
急性肾功能衰竭,白酒
正中神经损伤,咸鸭蛋
天花,白扁豆
抑郁性神经症,白扁豆
乳头状汗腺腺瘤,黄酒
手指屈肌腱鞘炎,鸭血(白鸭)
颜面部疖痈,杏仁
错构瘤,绿豆
慢性结肠炎,沙丁鱼
胆道华支睾吸虫病,白酒
多发性神经炎,啤酒
光化性角化病,咸鱼
斜视,杏仁
低血糖,杏仁
完全流产,螃蟹
神经纤维瘤,白酒
链球菌性咽炎,绿豆
蝎螫伤,啤酒
耳鸣,猪油（板油）
眼睑皮脂腺癌,鸭血(白鸭)
慢性硬脑膜下血肿,绿豆
肺气虚,白酒
子宫腺肌病,鸭
天花,赤小豆
原发性共同性内斜视,公鸡
月经过多,啤酒
肠炎,沙丁鱼
肾动脉血栓形成和栓塞,河蚌
神经纤维肉瘤,白酒
外阴黏膜白斑,白酒
外阴表皮内瘤变,鸭血(白鸭)
原发性高血压,白酒
溢泪症,公鸡
克罗恩病,白果（鲜）
巨大肥厚性胃炎,白酒
风湿性血管炎,螃蟹
小儿慢性胃炎,花生（炒）
乳腺腺病,田螺
副牛痘,白酒
神经鞘瘤,松子仁
急性舌扁桃体炎,赤小豆
心力衰竭,杏仁
不射精症,黄酒
痿病,沙丁鱼
挛痹,鸭肝
骨神经鞘瘤,咸鸭蛋
妊娠高血压疾病,绿豆
骨的恶性纤维组织细胞瘤,干腌菜
气管支气管异物,核桃
肛管、直肠、结肠狭窄,干腌菜
绝经后骨质疏松,鹿肉
放线菌病,杏仁
脯肽酶缺乏症,啤酒
前房积血与青光眼,白酒
心脏神经症,花生仁（炸）
匐行性角膜溃疡,鸭血(白鸭)
胃下垂,泥鳅
踝部扭伤,白酒
梭状芽胞杆菌伤口感染,腐竹
内脏血吸虫炎,鸡蛋黄
小儿急性胰腺炎,白酒
间质性膀胱炎,黄酒
原发性血小板减少性紫瘢,腐竹
组织细胞增殖症,白酒
小儿睾丸扭转,蜂蜜
鼻前颅底肿瘤,松子仁
束支折返性室性心动过速,白酒
肾石症,杏仁
小儿感染性心内膜炎,螺丝菜
营养性巨幼红细胞性贫血,白酒
胃肠湿热,河虾
肾动脉狭窄,河蚌
三尖瓣闭锁不全,黑豆
社会获得性肺炎,鸭血(白鸭)
小儿肥胖症,白砂糖
免疫缺陷者肺炎,猪小排（猪肋排）
钩虫皮炎,蜂蜜
发作性睡病,松子仁
丘疹性荨麻疹,公鸡
老年人脑栓塞,螃蟹
先天性小喉,腐竹
碱性磷酸钙结晶沉积病,白扁豆
单发性骨软骨瘤,螺丝菜
急性腹泻,大葱
倒经,白酒
静脉曲张,蛤蜊
小儿急性非淋巴细胞性白血病,白扁豆
遗传性出血性毛细血管扩张症,杏仁
胃溃疡性穿孔,羊油
假痛风性关节炎,腐竹
二期梅毒,白酒
裂纹舌,鸭蛋
骨癌,海螺
布氏菌肺炎,黑豆
言语障碍,干腌菜
肠道厌氧菌感染,白酒
锁骨骨折,螃蟹
颞动脉炎,咸鸭蛋
颈椎结核,白酒
老年人脑血栓形成,杏仁
日光皮炎,啤酒
直肠膨出,鸡爪
假性黑棘皮病,鸡肝
肠系膜上动脉压迫综合征,鸡肝
肝胃不和,三文鱼
脓肿,白酒
传染性湿疹样皮炎,赤小豆
小儿慢性肺炎,花生（炒）
致密性髂骨炎,鹌鹑肉
慢性乳腺炎,猪小排（猪肋排）
皮肌炎,鸭肝
背痈,咸鸭蛋
颅骨裂和有关畸形,淡菜(鲜)
痒点,咸鸭蛋
进行性脊肌萎缩症,沙丁鱼
化脓性食管炎,花生仁（炸）
放射病,啤酒
裂纹舌,龙虾
二硫化碳中毒,啤酒
安眠药中毒,杏仁
内分泌病,松子仁
耳湿疹,鱿鱼(鲜)
妊娠合并梅毒,鸭肉
原发性视网膜脱离,腐竹
网络成瘾,海螺
肠癌,杏仁
血色病,干腌菜
无色性色素失调症,蛤蜊
衣原体肺炎,啤酒
瘘疮,辣椒(青、尖)
主动脉瓣关闭不全,干腌菜
毛囊周围纤维瘤,白酒
洋葱假单胞菌肺炎,蜂蜜
多腺体缺陷综合征,白酒
慢性肾小球肾炎,啤酒
鼻中隔脓肿,鸡肝
外伤性白内障,白酒
牙折,杏仁
H7N9型禽流感,田螺
苯丙胺中毒,白酒
老年性舞蹈病,淡菜(鲜)
外阴皮肤脂溢性皮炎,白酒
腰椎间盘突出,干腌菜
霜样树枝状视网膜血管炎,咸鱼
颅内动脉瘤,鹅肉
化脓性甲沟炎,蜂蜜
童年情绪障碍,白果（鲜）
垂体瘤,赤小豆
肺泡癌,咖喱
妊娠期糖尿病,白酒
创伤性休克,啤酒
血尿,鹿肉
幽门梗阻,猪肉(肥)
先天性高弓足,鸡爪
气管闭合性损伤,白酒
女性性早熟,田螺
骨折不愈合,螃蟹
咽喉炎,白酒
小儿单纯性血尿,蛤蜊
乙酰苯胺类中毒,鸭血(白鸭)
后发性白内障,鸡肝
睑缘炎,赤砂糖
散发性脑炎,冰糖
慢性腹泻,鲤鱼
急性胆源性胰腺炎,蜂蜜
妊娠合并类风湿关节炎,桃仁
多汗症,白酒
慢性泪腺炎,白扁豆
维生素B6依赖综合征,红豆沙
食管平滑肌瘤,南瓜子仁
维生素D缺乏性手足抽搐症,鸭血(白鸭)
颌面部放线菌病,赤小豆
老年人椎基底动脉供血不足,江米酒
脑梗死,杏仁
副乳乳腺癌,啤酒
蛛网膜下腔出血,鹅肉
小脑萎缩,海螺
脱屑性间质肺炎,油豆腐
阴茎折断,鸭血(白鸭)
多发脑梗死性痴呆,白酒
肾病综合征,鹿肉
胸椎结核椎旁脓肿穿入胸腔,白扁豆
继发性肾上腺功能不足,杏仁
腹胀,白砂糖
慢性创伤性滑囊炎,淡菜(鲜)
病毒性肺炎,白酒
男性不育症,啤酒
智齿冠周炎,螃蟹
相对性红细胞增多症,鸡翅
失血性休克,杏仁
口底多间隙感染,白扁豆
消化性溃疡,鱼腥草
龟头珍珠疹,辣椒(红、尖、干)
神经内分泌肿瘤,啤酒
Goodpasture综合征,猪小排（猪肋排）
弯曲菌性肠炎,河虾
骨折不愈合,鸭蛋
急性化脓性关节炎,白酒
雷头风,鸭血(白鸭)
角膜葡萄肿,腐竹
婴儿腹部远心性脂肪营养不良,油豆腐
布氏菌肺炎,赤小豆
青年上肢远端肌萎缩,淡菜(鲜)
小儿细菌性痢疾,白扁豆
跖骨头骨软骨病,花生仁（炸）
胫腓骨骨折,红葡萄酒
肺念珠菌病,空心菜
类脂性肺炎,蛤蜊
巨膀胱-小结肠-肠蠕动不良综合征,南瓜子仁
神经炎,白酒
前庭神经元炎,田螺
前列腺增生,白扁豆
播散性血管内凝血,黑豆
遗传性肥胖,鸭肉
肠病性肢皮炎综合征,啤酒
外科淋巴管瘤,白酒
小儿一氧化碳中毒,田螺
先天性喉裂,鸡肝
氨气中毒,啤酒
老年人膀胱癌,田螺
小儿低心排出量综合征,螃蟹
迪厄拉富瓦病,花生仁（炸）
腔隙性脑梗死,啤酒
氟骨症,腐竹
慢性额窦炎,赤小豆
小儿精神发育迟缓,花生仁（炸）
化脓性角膜炎,腐竹
小儿湿疹,鸭肉
腹膜后脓肿,海参
肾脓肿,红葡萄酒
溶血性贫血,蟹肉
原发性下肢静脉瓣膜关闭不全,鸡肝
进行性脊肌萎缩症,腐竹
肾虚腰痛,绿豆
小儿脉络丛乳头状瘤,白扁豆
外伤性胆管损伤,鸭血(白鸭)
成人痒疹,绿豆
风湿性多肌痛,白扁豆
膀胱囊肿,红辣椒
口腔念珠菌病,螃蟹
青春期功能失调性子宫出血病,江米酒
颅内高压综合征,绿豆
下腰椎不稳症,赤小豆
急性失血所致贫血,赤砂糖
放射性周围神经病,干腌菜
输血后血小板减少性紫癜,鸭血(白鸭)
Goodpasture综合征,白扁豆
残胃平滑肌肉瘤,绿豆
小儿低心排出量综合征,海参
丝状角膜病变,白酒
牙周炎,啤酒
哨兵痔,辣椒(红、尖、干)
肝脏类癌,松子仁
四肢血栓性浅静脉炎,白酒
过敏性哮喘,白酒
嗜酸细胞增多性非变态反应性鼻炎,白扁豆
风湿骨病,啤酒
吻合口溃疡,鸭掌
心室静止,白酒
皮下脂肪肉芽肿,白酒
家族性结肠息肉,南瓜子仁
流行性斑疹伤寒,赤小豆
分泌性中耳炎,赤小豆
小儿抽动秽语综合征,咸鸭蛋
急性肾功能衰竭,白砂糖
特发性室性心动过速,啤酒
颅内高压综合征,花生仁（炸）
口腔白斑病,杏仁
肠道传染病,鸭血(白鸭)
勒夫勒心内膜炎,啤酒
肾虚眩晕,绿豆
神经官能性表皮剥脱,白酒
妊娠痒疹,啤酒
单纯红细胞再障性贫血,鸭血(白鸭)
颈淋巴结结核,田螺
下丘脑疾病,杏仁
舌下间隙感染,赤小豆
灼痛,啤酒
麻风性葡萄膜炎,淡菜(鲜)
小儿先天性肝囊肿,啤酒
妊娠合并肾病综合征,白酒
氯丙嗪类中毒,南瓜子仁
尿道肉阜,干腌菜
甲状舌骨囊肿与瘘,杏仁
糖尿病酮症酸中毒,鸡蛋黄
Brenneman综合征,鸭血(白鸭)
希尔德病,猪肚
小儿卵巢肿瘤,白扁豆
过敏性湿疹,白酒
血色病性骨关节病,赤小豆
上隐斜,鸭血(白鸭)
褥疮,赤小豆
龟头珍珠疹,白酒
等孢球虫病,花生（炒）
病毒性肝炎,赤小豆
性欲亢进,杏仁
呃逆症,鹌鹑蛋
幼儿急疹,鸭肝
髌股关节疼痛,猪油（板油）
胸腺癌,油豆腐
心房内传导阻滞,赤小豆
慢性筛窦炎,杏仁
类风湿性关节炎肾损害,白酒
混合型脑瘫,田螺
骨旁骨肉瘤,啤酒
小脑扁桃体下疝畸形,鸭血(白鸭)
胆肠内引流术后内疝,啤酒
苍耳中毒,绿豆
寰枢关节脱位,白扁豆
慢性扁桃体炎,杏仁
先天性主动脉缩窄,白酒
Rh血型不合,啤酒
心动过速性心肌病,海参
海绵体血管瘤,咖啡
鸡眼,干腌菜
卵巢功能异常综合征,田螺
后发性白内障,白扁豆
腹内疝,白酒
肾动脉血栓形成和栓塞,啤酒
头皮糠疹,田螺
青春前期牙周炎,田螺
产后虚脱,赤小豆
小肠腺瘤,红葡萄酒
原发性肝癌,啤酒
舌咽神经损伤,鸭血(白鸭)
慢性皮肤粘膜念珠菌病,黄酒
小儿有机磷农药中毒,绿豆
放射性肺炎,辣椒(红、尖、干)
蚂蚁叮咬,银鱼
钩虫病,鸡腿
夏季皮炎,咸鱼
心脏神经官能症,杏仁
变形杆菌肺炎,绿豆
肾皮质化脓性感染,鸭血(白鸭)
多发性骨骺发育异常,白扁豆
中老年男子部分性雄激素缺乏综合征,白酒
慢性病,猪肉(肥)
流行性角结膜炎,白酒
脂肪瘤,干腌菜
神经性呕吐,南瓜子仁
播散性复发性漏斗部毛囊炎,白酒
尿道创伤,田螺
变应性皮肤结节性血管炎,花生仁（炸）
牙髓炎,冰糖
结核性巩膜炎,田螺
脯肽酶缺乏症,白酒
腹股沟滑动性疝,核桃
急性弥漫性腹膜炎,啤酒
